ignore,id,doc,toc,year,filcount,discount
83540,12105,7,3,2011,12384,12252
83541,12105,7,1,2011,25043,20933
83542,12086,7,2,2011,5296,4142
83543,12086,7,3,2011,83484,81925
83544,12086,7,1,2011,593306,636655
83545,12027,7,2,2011,76,49
83546,12027,7,3,2011,548,531
83547,12027,7,1,2011,1111,996
83548,12081,7,2,2011,737,561
83549,12081,7,3,2011,5740,6179
83550,12081,7,1,2011,8550,8118
83551,12115,7,2,2011,1248,913
83552,12115,7,3,2011,6394,6638
83553,12115,7,1,2011,18399,17925
83554,12057,7,2,2011,4484,2886
83555,12057,7,3,2011,33291,34511
83556,12057,7,1,2011,97314,85964
83557,12005,7,2,2011,639,588
83558,12005,7,3,2011,3923,4220
83559,12005,7,1,2011,9958,7460
83560,12013,7,2,2011,38,23
83561,12013,7,3,2011,186,173
83562,12013,7,1,2011,600,775
83563,12045,7,2,2011,61,44
83564,12045,7,3,2011,155,169
83565,12045,7,1,2011,148,99
83566,12059,7,2,2011,29,32
83567,12059,7,3,2011,281,291
83568,12059,7,1,2011,694,459
83569,12063,7,2,2011,94,71
83570,12063,7,3,2011,804,669
83571,12063,7,1,2011,2741,2125
83572,12133,7,2,2011,46,26
83573,12133,7,3,2011,252,211
83574,12133,7,1,2011,845,673
83575,12099,7,2,2011,3399,2925
83576,12099,7,3,2011,42158,38986
83577,12099,7,1,2011,162725,176479
83578,12087,7,2,2011,378,210
83579,12087,7,3,2011,818,396
83580,12087,7,1,2011,7766,11492
83581,12011,7,2,2011,4323,3586
83582,12011,7,3,2011,35796,30818
83583,12011,7,1,2011,252730,246403
83584,12009,7,2,2011,2077,1393
83585,12009,7,3,2011,9143,8219
83586,12009,7,1,2011,21532,22337
83587,12117,7,2,2011,1094,798
83588,12117,7,3,2011,6887,6246
83589,12117,7,1,2011,29435,36223
83590,12061,7,2,2011,307,254
83591,12061,7,3,2011,1610,1458
83592,12061,7,1,2011,4410,4536
83593,12085,7,2,2011,591,532
83594,12085,7,3,2011,2206,2422
83595,12085,7,1,2011,7784,8861
83596,12093,7,2,2011,89,58
83597,12093,7,3,2011,740,725
83598,12093,7,1,2011,941,663
83599,12111,7,2,2011,548,384
83600,12111,7,3,2011,2479,1914
83601,12111,7,1,2011,13670,26896
83602,12015,7,2,2011,595,446
83603,12015,7,3,2011,2905,3070
83604,12015,7,1,2011,4486,4029
83605,12021,7,2,2011,1369,1101
83606,12021,7,3,2011,4082,4067
83607,12021,7,1,2011,11500,9950
83608,12043,7,2,2011,33,29
83609,12043,7,3,2011,188,181
83610,12043,7,1,2011,1070,1341
83611,12051,7,2,2011,196,168
83612,12051,7,3,2011,1479,1334
83613,12051,7,1,2011,2050,2184
83614,12071,7,2,2011,2325,1884
83615,12071,7,3,2011,11032,11828
83616,12071,7,1,2011,22099,27264
83617,12033,1,8,2012,16,18
83618,12033,1,7,2012,12,25
83619,12033,1,1,2012,323,296
83620,12033,1,6,2012,124,99
83621,12033,1,2,2012,7,9
83622,12033,1,3,2012,332,406
83623,12033,1,9,2012,2166,1579
83624,12033,1,4,2012,4,2
83625,12033,1,5,2012,250,248
83626,12091,1,8,2012,14,8
83627,12091,1,7,2012,8,5
83628,12091,1,1,2012,159,117
83629,12091,1,6,2012,85,56
83630,12091,1,2,2012,1,4
83631,12091,1,3,2012,338,333
83632,12091,1,9,2012,1660,1195
83633,12091,1,4,2012,0,2
83634,12091,1,5,2012,151,139
83635,12113,1,8,2012,8,3
83636,12113,1,7,2012,2,3
83637,12113,1,1,2012,81,60
83638,12113,1,6,2012,31,25
83639,12113,1,2,2012,1,2
83640,12113,1,3,2012,167,179
83641,12113,1,9,2012,1250,722
83642,12113,1,4,2012,1,0
83643,12113,1,5,2012,142,114
83644,12131,1,8,2012,4,4
83645,12131,1,7,2012,1,1
83646,12131,1,1,2012,40,23
83647,12131,1,6,2012,37,28
83648,12131,1,2,2012,1,10
83649,12131,1,3,2012,159,188
83650,12131,1,9,2012,858,913
83651,12131,1,4,2012,2,2
83652,12131,1,5,2012,97,82
83653,12037,1,8,2012,0,0
83654,12037,1,7,2012,0,0
83655,12037,1,1,2012,4,5
83656,12037,1,6,2012,7,11
83657,12037,1,2,2012,0,0
83658,12037,1,3,2012,19,20
83659,12037,1,9,2012,178,238
83660,12037,1,4,2012,0,0
83661,12037,1,5,2012,29,32
83662,12039,1,8,2012,4,1
83663,12039,1,7,2012,1,4
83664,12039,1,1,2012,34,27
83665,12039,1,6,2012,22,22
83666,12039,1,2,2012,0,0
83667,12039,1,3,2012,38,55
83668,12039,1,9,2012,271,238
83669,12039,1,4,2012,1,7
83670,12039,1,5,2012,79,101
83671,12065,1,8,2012,0,0
83672,12065,1,7,2012,0,0
83673,12065,1,1,2012,11,4
83674,12065,1,6,2012,5,0
83675,12065,1,2,2012,0,0
83676,12065,1,3,2012,9,9
83677,12065,1,9,2012,73,28
83678,12065,1,4,2012,0,0
83679,12065,1,5,2012,25,13
83680,12073,1,8,2012,26,25
83681,12073,1,7,2012,3,12
83682,12073,1,1,2012,267,207
83683,12073,1,6,2012,107,90
83684,12073,1,2,2012,5,4
83685,12073,1,3,2012,436,460
83686,12073,1,9,2012,1702,1176
83687,12073,1,4,2012,4,9
83688,12073,1,5,2012,1641,1567
83689,12077,1,8,2012,0,0
83690,12077,1,7,2012,0,0
83691,12077,1,1,2012,1,2
83692,12077,1,6,2012,1,0
83693,12077,1,2,2012,0,0
83694,12077,1,3,2012,4,3
83695,12077,1,9,2012,38,26
83696,12077,1,4,2012,0,0
83697,12077,1,5,2012,31,20
83698,12129,1,8,2012,2,3
83699,12129,1,7,2012,0,0
83700,12129,1,1,2012,7,8
83701,12129,1,6,2012,8,9
83702,12129,1,2,2012,0,0
83703,12129,1,3,2012,37,35
83704,12129,1,9,2012,314,226
83705,12129,1,4,2012,0,0
83706,12129,1,5,2012,138,112
83707,12023,1,8,2012,7,5
83708,12023,1,7,2012,0,0
83709,12023,1,1,2012,41,45
83710,12023,1,6,2012,21,18
83711,12023,1,2,2012,0,0
83712,12023,1,3,2012,78,83
83713,12023,1,9,2012,414,263
83714,12023,1,4,2012,2,2
83715,12023,1,5,2012,138,106
83716,12029,1,8,2012,0,0
83717,12029,1,7,2012,0,0
83718,12029,1,1,2012,2,0
83719,12029,1,6,2012,1,0
83720,12029,1,2,2012,0,0
83721,12029,1,3,2012,9,0
83722,12029,1,9,2012,54,16
83723,12029,1,4,2012,0,0
83724,12029,1,5,2012,18,0
83725,12047,1,8,2012,0,0
83726,12047,1,7,2012,0,1
83727,12047,1,1,2012,2,3
83728,12047,1,6,2012,3,4
83729,12047,1,2,2012,0,0
83730,12047,1,3,2012,12,8
83731,12047,1,9,2012,49,42
83732,12047,1,4,2012,0,0
83733,12047,1,5,2012,214,213
83734,12067,1,8,2012,1,1
83735,12067,1,7,2012,0,0
83736,12067,1,1,2012,0,1
83737,12067,1,6,2012,1,2
83738,12067,1,2,2012,0,0
83739,12067,1,3,2012,8,7
83740,12067,1,9,2012,24,16
83741,12067,1,4,2012,0,0
83742,12067,1,5,2012,19,16
83743,12079,1,8,2012,1,3
83744,12079,1,7,2012,1,0
83745,12079,1,1,2012,14,6
83746,12079,1,6,2012,2,1
83747,12079,1,2,2012,0,0
83748,12079,1,3,2012,18,21
83749,12079,1,9,2012,100,76
83750,12079,1,4,2012,1,4
83751,12079,1,5,2012,42,27
83752,12121,1,8,2012,1,0
83753,12121,1,7,2012,0,1
83754,12121,1,1,2012,16,9
83755,12121,1,6,2012,9,10
83756,12121,1,2,2012,0,0
83757,12121,1,3,2012,45,45
83758,12121,1,9,2012,223,148
83759,12121,1,4,2012,0,1
83760,12121,1,5,2012,75,42
83761,12123,1,8,2012,6,2
83762,12123,1,7,2012,1,0
83763,12123,1,1,2012,15,5
83764,12123,1,6,2012,12,7
83765,12123,1,2,2012,1,0
83766,12123,1,3,2012,15,8
83767,12123,1,9,2012,89,51
83768,12123,1,4,2012,0,0
83769,12123,1,5,2012,51,37
83770,12019,1,8,2012,7,6
83771,12019,1,7,2012,2,1
83772,12019,1,1,2012,125,120
83773,12019,1,6,2012,60,61
83774,12019,1,2,2012,0,0
83775,12019,1,3,2012,253,279
83776,12019,1,9,2012,1952,1342
83777,12019,1,4,2012,7,13
83778,12019,1,5,2012,141,145
83779,12031,1,8,2012,72,77
83780,12031,1,7,2012,30,1398
83781,12031,1,1,2012,1219,1201
83782,12031,1,6,2012,635,653
83783,12031,1,2,2012,12,17
83784,12031,1,3,2012,1460,1876
83785,12031,1,9,2012,9110,7487
83786,12031,1,4,2012,46,34
83787,12031,1,5,2012,906,899
83788,12089,1,8,2012,1,4
83789,12089,1,7,2012,3,1
83790,12089,1,1,2012,44,47
83791,12089,1,6,2012,34,30
83792,12089,1,2,2012,2,5
83793,12089,1,3,2012,96,147
83794,12089,1,9,2012,666,405
83795,12089,1,4,2012,24,2
83796,12089,1,5,2012,75,86
83797,12017,1,8,2012,13,11
83798,12017,1,7,2012,2,3
83799,12017,1,1,2012,90,79
83800,12017,1,6,2012,48,48
83801,12017,1,2,2012,0,0
83802,12017,1,3,2012,231,301
83803,12017,1,9,2012,1533,1154
83804,12017,1,4,2012,1,4
83805,12017,1,5,2012,86,100
83806,12053,1,8,2012,19,5
83807,12053,1,7,2012,5,2
83808,12053,1,1,2012,227,129
83809,12053,1,6,2012,83,73
83810,12053,1,2,2012,0,0
83811,12053,1,3,2012,894,553
83812,12053,1,9,2012,2211,1747
83813,12053,1,4,2012,0,1
83814,12053,1,5,2012,182,156
83815,12069,1,8,2012,17,15
83816,12069,1,7,2012,9,11
83817,12069,1,1,2012,177,160
83818,12069,1,6,2012,135,103
83819,12069,1,2,2012,1,0
83820,12069,1,3,2012,503,549
83821,12069,1,9,2012,3382,2871
83822,12069,1,4,2012,9,16
83823,12069,1,5,2012,207,173
83824,12083,1,8,2012,20,23
83825,12083,1,7,2012,11,9
83826,12083,1,1,2012,287,294
83827,12083,1,6,2012,133,123
83828,12083,1,2,2012,1,0
83829,12083,1,3,2012,610,633
83830,12083,1,9,2012,3733,2837
83831,12083,1,4,2012,52,10
83832,12083,1,5,2012,266,242
83833,12119,1,8,2012,3,3
83834,12119,1,7,2012,2,0
83835,12119,1,1,2012,44,43
83836,12119,1,6,2012,39,27
83837,12119,1,2,2012,0,0
83838,12119,1,3,2012,77,110
83839,12119,1,9,2012,344,297
83840,12119,1,4,2012,28,12
83841,12119,1,5,2012,1426,1436
83842,12101,1,8,2012,28,19
83843,12101,1,7,2012,4,3
83844,12101,1,1,2012,540,458
83845,12101,1,6,2012,187,387
83846,12101,1,2,2012,2,2
83847,12101,1,3,2012,1047,973
83848,12101,1,9,2012,5944,5620
83849,12101,1,4,2012,112,34
83850,12101,1,5,2012,496,950
83851,12103,1,8,2012,97,98
83852,12103,1,7,2012,43,18
83853,12103,1,1,2012,1726,1554
83854,12103,1,6,2012,659,619
83855,12103,1,2,2012,35,18
83856,12103,1,3,2012,2101,2626
83857,12103,1,9,2012,9576,8519
83858,12103,1,4,2012,0,0
83859,12103,1,5,2012,783,1031
83860,12035,1,8,2012,2,4
83861,12035,1,7,2012,3,3
83862,12035,1,1,2012,74,69
83863,12035,1,6,2012,53,55
83864,12035,1,2,2012,4,1
83865,12035,1,3,2012,168,283
83866,12035,1,9,2012,1347,1073
83867,12035,1,4,2012,0,0
83868,12035,1,5,2012,74,69
83869,12107,1,8,2012,8,10
83870,12107,1,7,2012,0,2
83871,12107,1,1,2012,28,25
83872,12107,1,6,2012,22,24
83873,12107,1,2,2012,0,0
83874,12107,1,3,2012,68,55
83875,12107,1,9,2012,590,395
83876,12107,1,4,2012,0,0
83877,12107,1,5,2012,60,71
83878,12109,1,8,2012,11,17
83879,12109,1,7,2012,5,5
83880,12109,1,1,2012,142,130
83881,12109,1,6,2012,72,57
83882,12109,1,2,2012,10,10
83883,12109,1,3,2012,292,400
83884,12109,1,9,2012,1820,1617
83885,12109,1,4,2012,3,0
83886,12109,1,5,2012,292,195
83887,12127,1,8,2012,60,21
83888,12127,1,7,2012,12,14
83889,12127,1,1,2012,537,506
83890,12127,1,6,2012,332,343
83891,12127,1,2,2012,3,8
83892,12127,1,3,2012,761,938
83893,12127,1,9,2012,6166,5173
83894,12127,1,4,2012,0,3
83895,12127,1,5,2012,506,506
83896,12001,1,8,2012,25,29
83897,12001,1,7,2012,5,18
83898,12001,1,1,2012,173,174
83899,12001,1,6,2012,101,101
83900,12001,1,2,2012,0,0
83901,12001,1,3,2012,336,405
83902,12001,1,9,2012,1446,1563
83903,12001,1,4,2012,3,0
83904,12001,1,5,2012,255,290
83905,12003,1,8,2012,0,0
83906,12003,1,7,2012,0,0
83907,12003,1,1,2012,7,13
83908,12003,1,6,2012,11,4
83909,12003,1,2,2012,0,0
83910,12003,1,3,2012,36,26
83911,12003,1,9,2012,198,99
83912,12003,1,4,2012,0,0
83913,12003,1,5,2012,44,33
83914,12007,1,8,2012,1,0
83915,12007,1,7,2012,1,1
83916,12007,1,1,2012,10,19
83917,12007,1,6,2012,8,7
83918,12007,1,2,2012,0,0
83919,12007,1,3,2012,19,18
83920,12007,1,9,2012,211,136
83921,12007,1,4,2012,0,0
83922,12007,1,5,2012,49,68
83923,12041,1,8,2012,0,0
83924,12041,1,7,2012,1,0
83925,12041,1,1,2012,5,3
83926,12041,1,6,2012,6,7
83927,12041,1,2,2012,0,0
83928,12041,1,3,2012,23,16
83929,12041,1,9,2012,119,88
83930,12041,1,4,2012,0,0
83931,12041,1,5,2012,16,7
83932,12075,1,8,2012,0,0
83933,12075,1,7,2012,1,0
83934,12075,1,1,2012,17,14
83935,12075,1,6,2012,20,6
83936,12075,1,2,2012,0,0
83937,12075,1,3,2012,55,44
83938,12075,1,9,2012,362,254
83939,12075,1,4,2012,0,1
83940,12075,1,5,2012,39,30
83941,12125,1,8,2012,0,0
83942,12125,1,7,2012,0,0
83943,12125,1,1,2012,1,1
83944,12125,1,6,2012,27,38
83945,12125,1,2,2012,0,0
83946,12125,1,3,2012,16,20
83947,12125,1,9,2012,64,78
83948,12125,1,4,2012,0,0
83949,12125,1,5,2012,61,70
83950,12095,1,8,2012,99,103
83951,12095,1,7,2012,33,24
83952,12095,1,1,2012,1722,1617
83953,12095,1,6,2012,964,853
83954,12095,1,2,2012,143,70
83955,12095,1,3,2012,2732,3332
83956,12095,1,9,2012,13819,12492
83957,12095,1,4,2012,100,6
83958,12095,1,5,2012,1001,1330
83959,12097,1,8,2012,14,14
83960,12097,1,7,2012,10,3
83961,12097,1,1,2012,404,289
83962,12097,1,6,2012,208,181
83963,12097,1,2,2012,52,10
83964,12097,1,3,2012,452,645
83965,12097,1,9,2012,4468,4442
83966,12097,1,4,2012,30,73
83967,12097,1,5,2012,290,328
83968,12049,1,8,2012,1,1
83969,12049,1,7,2012,2,3
83970,12049,1,1,2012,14,11
83971,12049,1,6,2012,7,11
83972,12049,1,2,2012,0,0
83973,12049,1,3,2012,17,29
83974,12049,1,9,2012,114,88
83975,12049,1,4,2012,0,1
83976,12049,1,5,2012,51,37
83977,12055,1,8,2012,8,9
83978,12055,1,7,2012,3,3
83979,12055,1,1,2012,40,49
83980,12055,1,6,2012,28,22
83981,12055,1,2,2012,0,0
83982,12055,1,3,2012,123,130
83983,12055,1,9,2012,878,696
83984,12055,1,4,2012,1,0
83985,12055,1,5,2012,91,93
83986,12105,1,8,2012,42,30
83987,12105,1,7,2012,19,8
83988,12105,1,1,2012,595,555
83989,12105,1,6,2012,254,230
83990,12105,1,2,2012,3,4
83991,12105,1,3,2012,900,1024
83992,12105,1,9,2012,6384,5138
83993,12105,1,4,2012,26,12
83994,12105,1,5,2012,561,531
83995,12086,1,8,2012,214,249
83996,12086,1,7,2012,140,389
83997,12086,1,1,2012,2455,2270
83998,12086,1,6,2012,2643,2750
83999,12086,1,2,2012,1856,2236
84000,12086,1,3,2012,10173,13083
84001,12086,1,9,2012,27509,34952
84002,12086,1,4,2012,31,50
84003,12086,1,5,2012,5337,5751
84004,12027,1,8,2012,0,0
84005,12027,1,7,2012,0,0
84006,12027,1,1,2012,6,9
84007,12027,1,6,2012,8,6
84008,12027,1,2,2012,0,0
84009,12027,1,3,2012,28,27
84010,12027,1,9,2012,192,145
84011,12027,1,4,2012,5,1
84012,12027,1,5,2012,99,67
84013,12081,1,8,2012,16,13
84014,12081,1,7,2012,8,4
84015,12081,1,1,2012,363,267
84016,12081,1,6,2012,158,132
84017,12081,1,2,2012,17,4
84018,12081,1,3,2012,620,649
84019,12081,1,9,2012,3269,3468
84020,12081,1,4,2012,32,1
84021,12081,1,5,2012,210,183
84022,12115,1,8,2012,32,38
84023,12115,1,7,2012,27,17
84024,12115,1,1,2012,355,343
84025,12115,1,6,2012,205,200
84026,12115,1,2,2012,17,15
84027,12115,1,3,2012,939,1359
84028,12115,1,9,2012,4122,3757
84029,12115,1,4,2012,2,3
84030,12115,1,5,2012,448,622
84031,12057,1,8,2012,126,115
84032,12057,1,7,2012,49,41
84033,12057,1,1,2012,2618,2547
84034,12057,1,6,2012,966,746
84035,12057,1,2,2012,31,21
84036,12057,1,3,2012,2920,3252
84037,12057,1,9,2012,11347,14598
84038,12057,1,4,2012,35,9
84039,12057,1,5,2012,1352,1188
84040,12005,1,8,2012,10,17
84041,12005,1,7,2012,2,4
84042,12005,1,1,2012,132,125
84043,12005,1,6,2012,91,67
84044,12005,1,2,2012,15,9
84045,12005,1,3,2012,374,426
84046,12005,1,9,2012,1777,1713
84047,12005,1,4,2012,0,0
84048,12005,1,5,2012,158,197
84049,12013,1,8,2012,2,1
84050,12013,1,7,2012,1,1
84051,12013,1,1,2012,2,3
84052,12013,1,6,2012,4,3
84053,12013,1,2,2012,0,0
84054,12013,1,3,2012,10,8
84055,12013,1,9,2012,50,23
84056,12013,1,4,2012,0,2
84057,12013,1,5,2012,34,32
84058,12045,1,8,2012,0,1
84059,12045,1,7,2012,2,0
84060,12045,1,1,2012,6,5
84061,12045,1,6,2012,8,8
84062,12045,1,2,2012,0,0
84063,12045,1,3,2012,18,15
84064,12045,1,9,2012,158,137
84065,12045,1,4,2012,0,0
84066,12045,1,5,2012,42,34
84067,12059,1,8,2012,0,0
84068,12059,1,7,2012,0,1
84069,12059,1,1,2012,2,2
84070,12059,1,6,2012,13,4
84071,12059,1,2,2012,0,0
84072,12059,1,3,2012,10,15
84073,12059,1,9,2012,98,65
84074,12059,1,4,2012,0,0
84075,12059,1,5,2012,21,22
84076,12063,1,8,2012,0,1
84077,12063,1,7,2012,0,2
84078,12063,1,1,2012,16,17
84079,12063,1,6,2012,14,11
84080,12063,1,2,2012,0,0
84081,12063,1,3,2012,42,52
84082,12063,1,9,2012,240,181
84083,12063,1,4,2012,0,1
84084,12063,1,5,2012,100,65
84085,12133,1,8,2012,6,3
84086,12133,1,7,2012,1,0
84087,12133,1,1,2012,17,6
84088,12133,1,6,2012,47,49
84089,12133,1,2,2012,0,0
84090,12133,1,3,2012,25,16
84091,12133,1,9,2012,216,144
84092,12133,1,4,2012,4,0
84093,12133,1,5,2012,15,4
84094,12099,1,8,2012,148,155
84095,12099,1,7,2012,68,81
84096,12099,1,1,2012,1979,2000
84097,12099,1,6,2012,1261,1248
84098,12099,1,2,2012,85,138
84099,12099,1,3,2012,3994,5446
84100,12099,1,9,2012,14413,15092
84101,12099,1,4,2012,3,15
84102,12099,1,5,2012,1520,1837
84103,12087,1,8,2012,11,10
84104,12087,1,7,2012,5,2
84105,12087,1,1,2012,68,69
84106,12087,1,6,2012,105,85
84107,12087,1,2,2012,24,12
84108,12087,1,3,2012,243,295
84109,12087,1,9,2012,793,770
84110,12087,1,4,2012,1,1
84111,12087,1,5,2012,161,172
84112,12011,1,8,2012,153,128
84113,12011,1,7,2012,90,495
84114,12011,1,1,2012,2168,1952
84115,12011,1,6,2012,1725,1600
84116,12011,1,2,2012,139,165
84117,12011,1,3,2012,5899,7741
84118,12011,1,9,2012,21583,20514
84119,12011,1,4,2012,23,0
84120,12011,1,5,2012,3378,3362
84121,12009,1,8,2012,39,22
84122,12009,1,7,2012,16,8
84123,12009,1,1,2012,551,407
84124,12009,1,6,2012,225,192
84125,12009,1,2,2012,6,11
84126,12009,1,3,2012,853,886
84127,12009,1,9,2012,6244,5955
84128,12009,1,4,2012,12,9
84129,12009,1,5,2012,397,247
84130,12117,1,8,2012,25,13
84131,12117,1,7,2012,12,8
84132,12117,1,1,2012,392,339
84133,12117,1,6,2012,236,173
84134,12117,1,2,2012,12,5
84135,12117,1,3,2012,886,846
84136,12117,1,9,2012,4644,4111
84137,12117,1,4,2012,32,28
84138,12117,1,5,2012,266,148
84139,12061,1,8,2012,15,16
84140,12061,1,7,2012,5,4
84141,12061,1,1,2012,141,117
84142,12061,1,6,2012,93,82
84143,12061,1,2,2012,9,7
84144,12061,1,3,2012,231,315
84145,12061,1,9,2012,1714,1778
84146,12061,1,4,2012,2,1
84147,12061,1,5,2012,79,100
84148,12085,1,8,2012,7,9
84149,12085,1,7,2012,4,1
84150,12085,1,1,2012,128,81
84151,12085,1,6,2012,117,71
84152,12085,1,2,2012,11,6
84153,12085,1,3,2012,413,396
84154,12085,1,9,2012,1029,881
84155,12085,1,4,2012,1,3
84156,12085,1,5,2012,448,373
84157,12093,1,8,2012,9,9
84158,12093,1,7,2012,2,2
84159,12093,1,1,2012,22,34
84160,12093,1,6,2012,28,20
84161,12093,1,2,2012,0,0
84162,12093,1,3,2012,51,80
84163,12093,1,9,2012,369,488
84164,12093,1,4,2012,10,2
84165,12093,1,5,2012,47,59
84166,12111,1,8,2012,9,14
84167,12111,1,7,2012,17,13
84168,12111,1,1,2012,286,206
84169,12111,1,6,2012,200,154
84170,12111,1,2,2012,10,14
84171,12111,1,3,2012,474,498
84172,12111,1,9,2012,3741,4760
84173,12111,1,4,2012,0,0
84174,12111,1,5,2012,179,159
84175,12015,1,8,2012,12,9
84176,12015,1,7,2012,10,3
84177,12015,1,1,2012,113,84
84178,12015,1,6,2012,72,55
84179,12015,1,2,2012,5,3
84180,12015,1,3,2012,285,300
84181,12015,1,9,2012,2052,1693
84182,12015,1,4,2012,2,1
84183,12015,1,5,2012,202,133
84184,12021,1,8,2012,31,19
84185,12021,1,7,2012,18,11
84186,12021,1,1,2012,217,233
84187,12021,1,6,2012,195,202
84188,12021,1,2,2012,22,17
84189,12021,1,3,2012,867,1337
84190,12021,1,9,2012,2898,3284
84191,12021,1,4,2012,24,30
84192,12021,1,5,2012,129,275
84193,12043,1,8,2012,0,0
84194,12043,1,7,2012,0,0
84195,12043,1,1,2012,0,2
84196,12043,1,6,2012,6,8
84197,12043,1,2,2012,0,0
84198,12043,1,3,2012,6,6
84199,12043,1,9,2012,62,69
84200,12043,1,4,2012,0,0
84201,12043,1,5,2012,8,14
84202,12051,1,8,2012,1,2
84203,12051,1,7,2012,2,0
84204,12051,1,1,2012,17,14
84205,12051,1,6,2012,19,13
84206,12051,1,2,2012,0,0
84207,12051,1,3,2012,44,55
84208,12051,1,9,2012,272,215
84209,12051,1,4,2012,1,2
84210,12051,1,5,2012,24,15
84211,12071,1,8,2012,42,41
84212,12071,1,7,2012,25,30
84213,12071,1,1,2012,647,609
84214,12071,1,6,2012,426,434
84215,12071,1,2,2012,18,21
84216,12071,1,3,2012,1527,2240
84217,12071,1,9,2012,7963,6623
84218,12071,1,4,2012,77,26
84219,12071,1,5,2012,481,551
84220,12033,2,2,2012,6,8
84221,12033,2,4,2012,24,14
84222,12033,2,9,2012,95,84
84223,12033,2,8,2012,186,155
84224,12033,2,5,2012,1133,1072
84225,12033,2,1,2012,916,609
84226,12033,2,10,2012,1467,1473
84227,12033,2,11,2012,5,2
84228,12033,2,6,2012,52,50
84229,12033,2,3,2012,1056,1024
84230,12033,2,7,2012,1049,1217
84231,12091,2,2,2012,7,1
84232,12091,2,4,2012,3,1
84233,12091,2,9,2012,39,28
84234,12091,2,8,2012,48,33
84235,12091,2,5,2012,484,394
84236,12091,2,1,2012,206,237
84237,12091,2,10,2012,651,666
84238,12091,2,11,2012,88,90
84239,12091,2,6,2012,24,22
84240,12091,2,3,2012,550,448
84241,12091,2,7,2012,295,350
84242,12113,2,2,2012,1,1
84243,12113,2,4,2012,5,8
84244,12113,2,9,2012,46,37
84245,12113,2,8,2012,10,4
84246,12113,2,5,2012,307,242
84247,12113,2,1,2012,299,231
84248,12113,2,10,2012,411,405
84249,12113,2,11,2012,3,2
84250,12113,2,6,2012,18,14
84251,12113,2,3,2012,329,277
84252,12113,2,7,2012,266,328
84253,12131,2,2,2012,0,2
84254,12131,2,4,2012,1,1
84255,12131,2,9,2012,38,16
84256,12131,2,8,2012,20,8
84257,12131,2,5,2012,153,126
84258,12131,2,1,2012,102,66
84259,12131,2,10,2012,195,171
84260,12131,2,11,2012,1,2
84261,12131,2,6,2012,12,8
84262,12131,2,3,2012,222,181
84263,12131,2,7,2012,85,95
84264,12037,2,2,2012,0,0
84265,12037,2,4,2012,2,1
84266,12037,2,9,2012,9,3
84267,12037,2,8,2012,10,1
84268,12037,2,5,2012,43,50
84269,12037,2,1,2012,29,27
84270,12037,2,10,2012,86,64
84271,12037,2,11,2012,3,7
84272,12037,2,6,2012,8,4
84273,12037,2,3,2012,81,115
84274,12037,2,7,2012,24,30
84275,12039,2,2,2012,2,3
84276,12039,2,4,2012,7,5
84277,12039,2,9,2012,16,12
84278,12039,2,8,2012,14,13
84279,12039,2,5,2012,147,141
84280,12039,2,1,2012,88,53
84281,12039,2,10,2012,100,123
84282,12039,2,11,2012,3,7
84283,12039,2,6,2012,8,10
84284,12039,2,3,2012,115,102
84285,12039,2,7,2012,73,64
84286,12065,2,2,2012,0,0
84287,12065,2,4,2012,1,1
84288,12065,2,9,2012,2,4
84289,12065,2,8,2012,9,3
84290,12065,2,5,2012,37,37
84291,12065,2,1,2012,31,26
84292,12065,2,10,2012,30,20
84293,12065,2,11,2012,1,1
84294,12065,2,6,2012,1,0
84295,12065,2,3,2012,72,70
84296,12065,2,7,2012,30,36
84297,12073,2,2,2012,16,4
84298,12073,2,4,2012,34,25
84299,12073,2,9,2012,67,40
84300,12073,2,8,2012,139,125
84301,12073,2,5,2012,601,616
84302,12073,2,1,2012,410,403
84303,12073,2,10,2012,1021,1083
84304,12073,2,11,2012,76,114
84305,12073,2,6,2012,38,35
84306,12073,2,3,2012,533,482
84307,12073,2,7,2012,417,471
84308,12077,2,2,2012,0,0
84309,12077,2,4,2012,1,0
84310,12077,2,9,2012,6,3
84311,12077,2,8,2012,0,0
84312,12077,2,5,2012,20,15
84313,12077,2,1,2012,24,21
84314,12077,2,10,2012,18,11
84315,12077,2,11,2012,2,1
84316,12077,2,6,2012,1,3
84317,12077,2,3,2012,14,25
84318,12077,2,7,2012,22,17
84319,12129,2,2,2012,0,0
84320,12129,2,4,2012,0,0
84321,12129,2,9,2012,19,3
84322,12129,2,8,2012,9,6
84323,12129,2,5,2012,102,61
84324,12129,2,1,2012,90,52
84325,12129,2,10,2012,82,61
84326,12129,2,11,2012,5,1
84327,12129,2,6,2012,4,4
84328,12129,2,3,2012,77,46
84329,12129,2,7,2012,77,77
84330,12023,2,2,2012,6,1
84331,12023,2,4,2012,3,3
84332,12023,2,9,2012,17,7
84333,12023,2,8,2012,8,14
84334,12023,2,5,2012,124,111
84335,12023,2,1,2012,108,83
84336,12023,2,10,2012,261,238
84337,12023,2,11,2012,22,18
84338,12023,2,6,2012,11,13
84339,12023,2,3,2012,62,49
84340,12023,2,7,2012,284,160
84341,12029,2,2,2012,0,0
84342,12029,2,4,2012,1,0
84343,12029,2,9,2012,6,3
84344,12029,2,8,2012,2,2
84345,12029,2,5,2012,29,17
84346,12029,2,1,2012,36,29
84347,12029,2,10,2012,37,35
84348,12029,2,11,2012,0,0
