ignore,id,doc,toc,variable,value
34585,12013,5,2,1996,53
34586,12013,5,1,1996,110
34587,12013,5,10,1996,14
34588,12013,5,6,1996,13
34589,12013,5,3,1996,87
34590,12013,5,7,1996,0
34591,12013,5,4,1996,32
34592,12013,5,5,1996,4
34593,12013,5,9,1996,NA
34594,12045,5,8,1996,16
34595,12045,5,2,1996,48
34596,12045,5,1,1996,27
34597,12045,5,10,1996,6
34598,12045,5,6,1996,11
34599,12045,5,3,1996,42
34600,12045,5,7,1996,0
34601,12045,5,4,1996,0
34602,12045,5,5,1996,0
34603,12045,5,9,1996,NA
34604,12059,5,8,1996,41
34605,12059,5,2,1996,90
34606,12059,5,1,1996,96
34607,12059,5,10,1996,45
34608,12059,5,6,1996,19
34609,12059,5,3,1996,86
34610,12059,5,7,1996,1
34611,12059,5,4,1996,63
34612,12059,5,5,1996,7
34613,12059,5,9,1996,NA
34614,12063,5,8,1996,42
34615,12063,5,2,1996,281
34616,12063,5,1,1996,46
34617,12063,5,10,1996,9
34618,12063,5,6,1996,189
34619,12063,5,3,1996,383
34620,12063,5,7,1996,14
34621,12063,5,4,1996,188
34622,12063,5,5,1996,36
34623,12063,5,9,1996,NA
34624,12133,5,8,1996,19
34625,12133,5,2,1996,77
34626,12133,5,1,1996,72
34627,12133,5,10,1996,8
34628,12133,5,6,1996,8
34629,12133,5,3,1996,92
34630,12133,5,7,1996,9
34631,12133,5,4,1996,64
34632,12133,5,5,1996,0
34633,12133,5,9,1996,NA
34634,12099,5,8,1996,497
34635,12099,5,2,1996,4520
34636,12099,5,1,1996,1201
34637,12099,5,10,1996,1152
34638,12099,5,6,1996,1199
34639,12099,5,3,1996,3035
34640,12099,5,7,1996,872
34641,12099,5,4,1996,2981
34642,12099,5,5,1996,166
34643,12099,5,9,1996,NA
34644,12087,5,8,1996,121
34645,12087,5,2,1996,431
34646,12087,5,1,1996,51
34647,12087,5,10,1996,115
34648,12087,5,6,1996,114
34649,12087,5,3,1996,325
34650,12087,5,7,1996,105
34651,12087,5,4,1996,197
34652,12087,5,5,1996,116
34653,12087,5,9,1996,NA
34654,12011,5,8,1996,506
34655,12011,5,2,1996,8057
34656,12011,5,1,1996,738
34657,12011,5,10,1996,838
34658,12011,5,6,1996,3658
34659,12011,5,3,1996,3129
34660,12011,5,7,1996,717
34661,12011,5,4,1996,6370
34662,12011,5,5,1996,751
34663,12011,5,9,1996,NA
34664,12009,5,8,1996,242
34665,12009,5,2,1996,1958
34666,12009,5,1,1996,419
34667,12009,5,10,1996,460
34668,12009,5,6,1996,1001
34669,12009,5,3,1996,1434
34670,12009,5,7,1996,237
34671,12009,5,4,1996,2536
34672,12009,5,5,1996,140
34673,12009,5,9,1996,NA
34674,12117,5,8,1996,299
34675,12117,5,2,1996,1582
34676,12117,5,1,1996,255
34677,12117,5,10,1996,494
34678,12117,5,6,1996,890
34679,12117,5,3,1996,1070
34680,12117,5,7,1996,209
34681,12117,5,4,1996,1336
34682,12117,5,5,1996,67
34683,12117,5,9,1996,NA
34684,12061,5,8,1996,86
34685,12061,5,2,1996,486
34686,12061,5,1,1996,167
34687,12061,5,10,1996,124
34688,12061,5,6,1996,359
34689,12061,5,3,1996,391
34690,12061,5,7,1996,145
34691,12061,5,4,1996,1340
34692,12061,5,5,1996,58
34693,12061,5,9,1996,NA
34694,12085,5,8,1996,55
34695,12085,5,2,1996,550
34696,12085,5,1,1996,68
34697,12085,5,10,1996,94
34698,12085,5,6,1996,282
34699,12085,5,3,1996,320
34700,12085,5,7,1996,61
34701,12085,5,4,1996,419
34702,12085,5,5,1996,35
34703,12085,5,9,1996,NA
34704,12093,5,8,1996,37
34705,12093,5,2,1996,209
34706,12093,5,1,1996,79
34707,12093,5,10,1996,5
34708,12093,5,6,1996,67
34709,12093,5,3,1996,185
34710,12093,5,7,1996,15
34711,12093,5,4,1996,229
34712,12093,5,5,1996,43
34713,12093,5,9,1996,NA
34714,12111,5,8,1996,90
34715,12111,5,2,1996,915
34716,12111,5,1,1996,5
34717,12111,5,10,1996,206
34718,12111,5,6,1996,829
34719,12111,5,3,1996,959
34720,12111,5,7,1996,348
34721,12111,5,4,1996,1055
34722,12111,5,5,1996,57
34723,12111,5,9,1996,NA
34724,12015,5,8,1996,109
34725,12015,5,2,1996,387
34726,12015,5,1,1996,56
34727,12015,5,10,1996,177
34728,12015,5,6,1996,210
34729,12015,5,3,1996,433
34730,12015,5,7,1996,0
34731,12015,5,4,1996,456
34732,12015,5,5,1996,1
34733,12015,5,9,1996,NA
34734,12021,5,8,1996,187
34735,12021,5,2,1996,874
34736,12021,5,1,1996,370
34737,12021,5,10,1996,342
34738,12021,5,6,1996,590
34739,12021,5,3,1996,675
34740,12021,5,7,1996,160
34741,12021,5,4,1996,793
34742,12021,5,5,1996,70
34743,12021,5,9,1996,NA
34744,12043,5,8,1996,1
34745,12043,5,2,1996,20
34746,12043,5,1,1996,18
34747,12043,5,10,1996,0
34748,12043,5,6,1996,1
34749,12043,5,3,1996,16
34750,12043,5,7,1996,0
34751,12043,5,4,1996,21
34752,12043,5,5,1996,2
34753,12043,5,9,1996,NA
34754,12051,5,8,1996,38
34755,12051,5,2,1996,148
34756,12051,5,1,1996,95
34757,12051,5,10,1996,16
34758,12051,5,6,1996,149
34759,12051,5,3,1996,151
34760,12051,5,7,1996,52
34761,12051,5,4,1996,254
34762,12051,5,5,1996,6
34763,12051,5,9,1996,NA
34764,12071,5,8,1996,290
34765,12071,5,2,1996,1771
34766,12071,5,1,1996,395
34767,12071,5,10,1996,834
34768,12071,5,6,1996,1192
34769,12071,5,3,1996,1119
34770,12071,5,7,1996,351
34771,12071,5,4,1996,1991
34772,12071,5,5,1996,95
34773,12071,5,9,1996,NA
34774,12033,6,4,1996,752
34775,12033,6,2,1996,816
34776,12033,6,6,1996,14
34777,12033,6,1,1996,391
34778,12033,6,5,1996,63
34779,12033,6,3,1996,39
34780,12091,6,4,1996,355
34781,12091,6,2,1996,71
34782,12091,6,6,1996,1
34783,12091,6,1,1996,220
34784,12091,6,5,1996,17
34785,12091,6,3,1996,18
34786,12113,6,4,1996,241
34787,12113,6,2,1996,64
34788,12113,6,6,1996,13
34789,12113,6,1,1996,99
34790,12113,6,5,1996,4
34791,12113,6,3,1996,7
34792,12131,6,4,1996,199
34793,12131,6,2,1996,17
34794,12131,6,6,1996,0
34795,12131,6,1,1996,11
34796,12131,6,5,1996,10
34797,12131,6,3,1996,5
34798,12037,6,4,1996,38
34799,12037,6,2,1996,11
34800,12037,6,6,1996,0
34801,12037,6,1,1996,5
34802,12037,6,5,1996,2
34803,12037,6,3,1996,0
34804,12039,6,4,1996,113
34805,12039,6,2,1996,32
34806,12039,6,6,1996,0
34807,12039,6,1,1996,63
34808,12039,6,5,1996,20
34809,12039,6,3,1996,238
34810,12065,6,4,1996,15
34811,12065,6,2,1996,9
34812,12065,6,6,1996,0
34813,12065,6,1,1996,4
34814,12065,6,5,1996,0
34815,12065,6,3,1996,0
34816,12073,6,4,1996,371
34817,12073,6,2,1996,135
34818,12073,6,6,1996,1
34819,12073,6,1,1996,191
34820,12073,6,5,1996,48
34821,12073,6,3,1996,30
34822,12077,6,4,1996,12
34823,12077,6,2,1996,0
34824,12077,6,6,1996,0
34825,12077,6,1,1996,0
34826,12077,6,5,1996,4
34827,12077,6,3,1996,0
34828,12129,6,4,1996,37
34829,12129,6,2,1996,4
34830,12129,6,6,1996,0
34831,12129,6,1,1996,1
34832,12129,6,5,1996,2
34833,12129,6,3,1996,0
34834,12023,6,4,1996,192
34835,12023,6,2,1996,27
34836,12023,6,6,1996,1
34837,12023,6,1,1996,121
34838,12023,6,5,1996,92
34839,12023,6,3,1996,20
34840,12029,6,4,1996,38
34841,12029,6,2,1996,5
34842,12029,6,6,1996,1
34843,12029,6,1,1996,2
34844,12029,6,5,1996,1
34845,12029,6,3,1996,0
34846,12047,6,4,1996,15
34847,12047,6,2,1996,0
34848,12047,6,6,1996,0
34849,12047,6,1,1996,0
34850,12047,6,5,1996,0
34851,12047,6,3,1996,1
34852,12067,6,4,1996,15
34853,12067,6,2,1996,0
34854,12067,6,6,1996,0
34855,12067,6,1,1996,0
34856,12067,6,5,1996,0
34857,12067,6,3,1996,2
34858,12079,6,4,1996,63
34859,12079,6,2,1996,3
34860,12079,6,6,1996,0
34861,12079,6,1,1996,7
34862,12079,6,5,1996,3
34863,12079,6,3,1996,0
34864,12121,6,4,1996,154
34865,12121,6,2,1996,9
34866,12121,6,6,1996,0
34867,12121,6,1,1996,26
34868,12121,6,5,1996,25
34869,12121,6,3,1996,4
34870,12123,6,4,1996,80
34871,12123,6,2,1996,3
34872,12123,6,6,1996,0
34873,12123,6,1,1996,9
34874,12123,6,5,1996,10
34875,12123,6,3,1996,0
34876,12019,6,4,1996,225
34877,12019,6,2,1996,62
34878,12019,6,6,1996,0
34879,12019,6,1,1996,15
34880,12019,6,5,1996,20
34881,12019,6,3,1996,8
34882,12031,6,4,1996,1597
34883,12031,6,2,1996,356
34884,12031,6,6,1996,0
34885,12031,6,1,1996,580
34886,12031,6,5,1996,670
34887,12031,6,3,1996,132
34888,12089,6,4,1996,145
34889,12089,6,2,1996,22
34890,12089,6,6,1996,0
34891,12089,6,1,1996,11
34892,12089,6,5,1996,20
34893,12089,6,3,1996,1
34894,12017,6,4,1996,542
34895,12017,6,2,1996,36
34896,12017,6,6,1996,2
34897,12017,6,1,1996,140
34898,12017,6,5,1996,9
34899,12017,6,3,1996,0
34900,12053,6,4,1996,409
34901,12053,6,2,1996,89
34902,12053,6,6,1996,0
34903,12053,6,1,1996,267
34904,12053,6,5,1996,24
34905,12053,6,3,1996,76
34906,12069,6,4,1996,722
34907,12069,6,2,1996,314
34908,12069,6,6,1996,4
34909,12069,6,1,1996,280
34910,12069,6,5,1996,26
34911,12069,6,3,1996,68
34912,12083,6,4,1996,1095
34913,12083,6,2,1996,165
34914,12083,6,6,1996,0
34915,12083,6,1,1996,162
34916,12083,6,5,1996,79
34917,12083,6,3,1996,71
34918,12119,6,4,1996,168
34919,12119,6,2,1996,12
34920,12119,6,6,1996,0
34921,12119,6,1,1996,30
34922,12119,6,5,1996,0
34923,12119,6,3,1996,5
34924,12101,6,4,1996,1493
34925,12101,6,2,1996,235
34926,12101,6,6,1996,1
34927,12101,6,1,1996,759
34928,12101,6,5,1996,234
34929,12101,6,3,1996,272
34930,12103,6,4,1996,4092
34931,12103,6,2,1996,464
34932,12103,6,6,1996,34
34933,12103,6,1,1996,1429
34934,12103,6,5,1996,25
34935,12103,6,3,1996,261
34936,12035,6,4,1996,199
34937,12035,6,2,1996,12
34938,12035,6,6,1996,0
34939,12035,6,1,1996,13
34940,12035,6,5,1996,22
34941,12035,6,3,1996,0
34942,12107,6,4,1996,290
34943,12107,6,2,1996,21
34944,12107,6,6,1996,1
34945,12107,6,1,1996,14
34946,12107,6,5,1996,16
34947,12107,6,3,1996,12
34948,12109,6,4,1996,317
34949,12109,6,2,1996,26
34950,12109,6,6,1996,0
34951,12109,6,1,1996,82
34952,12109,6,5,1996,55
34953,12109,6,3,1996,8
34954,12127,6,4,1996,1781
34955,12127,6,2,1996,1335
34956,12127,6,6,1996,3
34957,12127,6,1,1996,578
34958,12127,6,5,1996,312
34959,12127,6,3,1996,196
34960,12001,6,4,1996,448
34961,12001,6,2,1996,172
34962,12001,6,6,1996,0
34963,12001,6,1,1996,359
34964,12001,6,5,1996,41
34965,12001,6,3,1996,15
34966,12003,6,4,1996,27
34967,12003,6,2,1996,16
34968,12003,6,6,1996,0
34969,12003,6,1,1996,174
34970,12003,6,5,1996,8
34971,12003,6,3,1996,16
34972,12007,6,4,1996,36
34973,12007,6,2,1996,0
34974,12007,6,6,1996,0
34975,12007,6,1,1996,7
34976,12007,6,5,1996,10
34977,12007,6,3,1996,0
34978,12041,6,4,1996,30
34979,12041,6,2,1996,4
34980,12041,6,6,1996,0
34981,12041,6,1,1996,0
34982,12041,6,5,1996,1
34983,12041,6,3,1996,0
34984,12075,6,4,1996,125
34985,12075,6,2,1996,18
34986,12075,6,6,1996,0
34987,12075,6,1,1996,16
34988,12075,6,5,1996,22
34989,12075,6,3,1996,2
34990,12125,6,4,1996,24
34991,12125,6,2,1996,4
34992,12125,6,6,1996,0
34993,12125,6,1,1996,4
34994,12125,6,5,1996,1
34995,12125,6,3,1996,45
34996,12095,6,4,1996,1321
34997,12095,6,2,1996,1676
34998,12095,6,6,1996,0
34999,12095,6,1,1996,561
35000,12095,6,5,1996,48
35001,12095,6,3,1996,101
35002,12097,6,4,1996,365
35003,12097,6,2,1996,216
35004,12097,6,6,1996,0
35005,12097,6,1,1996,91
35006,12097,6,5,1996,19
35007,12097,6,3,1996,60
35008,12049,6,4,1996,84
35009,12049,6,2,1996,17
35010,12049,6,6,1996,1
35011,12049,6,1,1996,6
35012,12049,6,5,1996,13
35013,12049,6,3,1996,19
35014,12055,6,4,1996,430
35015,12055,6,2,1996,78
35016,12055,6,6,1996,0
35017,12055,6,1,1996,43
35018,12055,6,5,1996,26
35019,12055,6,3,1996,15
35020,12105,6,4,1996,1375
35021,12105,6,2,1996,143
35022,12105,6,6,1996,20
35023,12105,6,1,1996,416
35024,12105,6,5,1996,71
35025,12105,6,3,1996,87
35026,12086,6,4,1996,4691
35027,12086,6,2,1996,4397
35028,12086,6,6,1996,24
35029,12086,6,1,1996,2126
35030,12086,6,5,1996,473
35031,12086,6,3,1996,1079
35032,12027,6,4,1996,173
35033,12027,6,2,1996,23
35034,12027,6,6,1996,3
35035,12027,6,1,1996,52
35036,12027,6,5,1996,3
35037,12027,6,3,1996,47
35038,12081,6,4,1996,1002
35039,12081,6,2,1996,289
35040,12081,6,6,1996,0
35041,12081,6,1,1996,253
35042,12081,6,5,1996,0
35043,12081,6,3,1996,157
35044,12115,6,4,1996,1747
35045,12115,6,2,1996,246
35046,12115,6,6,1996,45
35047,12115,6,1,1996,566
35048,12115,6,5,1996,6
35049,12115,6,3,1996,72
35050,12057,6,4,1996,2088
35051,12057,6,2,1996,1791
35052,12057,6,6,1996,24
35053,12057,6,1,1996,1359
35054,12057,6,5,1996,292
35055,12057,6,3,1996,270
35056,12005,6,4,1996,423
35057,12005,6,2,1996,83
35058,12005,6,6,1996,0
35059,12005,6,1,1996,221
35060,12005,6,5,1996,66
35061,12005,6,3,1996,20
35062,12013,6,4,1996,11
35063,12013,6,2,1996,1
35064,12013,6,6,1996,0
35065,12013,6,1,1996,2
35066,12013,6,5,1996,3
35067,12013,6,3,1996,5
35068,12045,6,4,1996,6
35069,12045,6,2,1996,0
35070,12045,6,6,1996,0
35071,12045,6,1,1996,8
35072,12045,6,5,1996,0
35073,12045,6,3,1996,0
35074,12059,6,4,1996,63
35075,12059,6,2,1996,3
35076,12059,6,6,1996,0
35077,12059,6,1,1996,10
35078,12059,6,5,1996,1
35079,12059,6,3,1996,0
35080,12063,6,4,1996,60
35081,12063,6,2,1996,4
35082,12063,6,6,1996,0
35083,12063,6,1,1996,1
35084,12063,6,5,1996,2
35085,12063,6,3,1996,0
35086,12133,6,4,1996,14
35087,12133,6,2,1996,1
35088,12133,6,6,1996,0
35089,12133,6,1,1996,1
35090,12133,6,5,1996,0
35091,12133,6,3,1996,1
35092,12099,6,4,1996,4008
35093,12099,6,2,1996,959
35094,12099,6,6,1996,146
35095,12099,6,1,1996,606
35096,12099,6,5,1996,939
35097,12099,6,3,1996,403
35098,12087,6,4,1996,325
35099,12087,6,2,1996,50
35100,12087,6,6,1996,0
35101,12087,6,1,1996,46
35102,12087,6,5,1996,7
35103,12087,6,3,1996,4
35104,12011,6,4,1996,2441
35105,12011,6,2,1996,2637
35106,12011,6,6,1996,86
35107,12011,6,1,1996,902
35108,12011,6,5,1996,185
35109,12011,6,3,1996,389
35110,12009,6,4,1996,1082
35111,12009,6,2,1996,148
35112,12009,6,6,1996,35
35113,12009,6,1,1996,273
35114,12009,6,5,1996,77
35115,12009,6,3,1996,100
35116,12117,6,4,1996,669
35117,12117,6,2,1996,137
35118,12117,6,6,1996,10
35119,12117,6,1,1996,107
35120,12117,6,5,1996,48
35121,12117,6,3,1996,35
35122,12061,6,4,1996,392
35123,12061,6,2,1996,28
35124,12061,6,6,1996,0
35125,12061,6,1,1996,70
35126,12061,6,5,1996,71
35127,12061,6,3,1996,40
35128,12085,6,4,1996,587
35129,12085,6,2,1996,131
35130,12085,6,6,1996,0
35131,12085,6,1,1996,30
35132,12085,6,5,1996,16
35133,12085,6,3,1996,14
35134,12093,6,4,1996,81
35135,12093,6,2,1996,38
35136,12093,6,6,1996,0
35137,12093,6,1,1996,9
35138,12093,6,5,1996,24
35139,12093,6,3,1996,2
35140,12111,6,4,1996,722
35141,12111,6,2,1996,488
35142,12111,6,6,1996,25
35143,12111,6,1,1996,343
35144,12111,6,5,1996,232
35145,12111,6,3,1996,41
35146,12015,6,4,1996,730
35147,12015,6,2,1996,148
35148,12015,6,6,1996,76
35149,12015,6,1,1996,50
35150,12015,6,5,1996,8
35151,12015,6,3,1996,81
35152,12021,6,4,1996,895
35153,12021,6,2,1996,246
35154,12021,6,6,1996,13
35155,12021,6,1,1996,56
35156,12021,6,5,1996,102
35157,12021,6,3,1996,45
35158,12043,6,4,1996,14
35159,12043,6,2,1996,0
35160,12043,6,6,1996,0
35161,12043,6,1,1996,0
35162,12043,6,5,1996,0
35163,12043,6,3,1996,0
35164,12051,6,4,1996,58
35165,12051,6,2,1996,20
35166,12051,6,6,1996,0
35167,12051,6,1,1996,0
35168,12051,6,5,1996,1
35169,12051,6,3,1996,0
35170,12071,6,4,1996,1709
35171,12071,6,2,1996,246
35172,12071,6,6,1996,0
35173,12071,6,1,1996,220
35174,12071,6,5,1996,74
35175,12071,6,3,1996,69
35176,12033,7,2,1996,1231
35177,12033,7,3,1996,5574
35178,12033,7,1,1996,3472
35179,12091,7,2,1996,568
35180,12091,7,3,1996,3234
35181,12091,7,1,1996,2162
35182,12113,7,2,1996,276
35183,12113,7,3,1996,1950
35184,12113,7,1,1996,1240
35185,12131,7,2,1996,252
35186,12131,7,3,1996,763
35187,12131,7,1,1996,871
35188,12037,7,2,1996,36
35189,12037,7,3,1996,225
35190,12037,7,1,1996,271
35191,12039,7,2,1996,88
35192,12039,7,3,1996,1589
35193,12039,7,1,1996,1357
35194,12065,7,2,1996,58
35195,12065,7,3,1996,402
35196,12065,7,1,1996,165
35197,12073,7,2,1996,346
35198,12073,7,3,1996,7685
35199,12073,7,1,1996,5309
35200,12077,7,2,1996,28
35201,12077,7,3,1996,144
35202,12077,7,1,1996,409
35203,12129,7,2,1996,73
35204,12129,7,3,1996,261
35205,12129,7,1,1996,219
35206,12023,7,2,1996,137
35207,12023,7,3,1996,1356
35208,12023,7,1,1996,947
35209,12029,7,2,1996,17
35210,12029,7,3,1996,180
35211,12029,7,1,1996,401
35212,12047,7,2,1996,34
35213,12047,7,3,1996,179
35214,12047,7,1,1996,272
35215,12067,7,2,1996,14
35216,12067,7,3,1996,49
35217,12067,7,1,1996,41
35218,12079,7,2,1996,44
35219,12079,7,3,1996,668
35220,12079,7,1,1996,601
35221,12121,7,2,1996,84
35222,12121,7,3,1996,431
35223,12121,7,1,1996,420
35224,12123,7,2,1996,24
35225,12123,7,3,1996,307
35226,12123,7,1,1996,489
35227,12019,7,2,1996,225
35228,12019,7,3,1996,2453
35229,12019,7,1,1996,2721
35230,12031,7,2,1996,2747
35231,12031,7,3,1996,22956
35232,12031,7,1,1996,30444
35233,12089,7,2,1996,134
35234,12089,7,3,1996,1045
35235,12089,7,1,1996,824
35236,12017,7,2,1996,259
35237,12017,7,3,1996,983
35238,12017,7,1,1996,632
35239,12053,7,2,1996,295
35240,12053,7,3,1996,1459
35241,12053,7,1,1996,2264
35242,12069,7,2,1996,360
35243,12069,7,3,1996,3753
35244,12069,7,1,1996,3973
35245,12083,7,2,1996,651
35246,12083,7,3,1996,4257
35247,12083,7,1,1996,2354
35248,12119,7,2,1996,82
35249,12119,7,3,1996,735
35250,12119,7,1,1996,446
35251,12101,7,2,1996,1276
35252,12101,7,3,1996,4188
35253,12101,7,1,1996,4382
35254,12103,7,2,1996,2140
35255,12103,7,3,1996,15950
35256,12103,7,1,1996,21612
35257,12035,7,2,1996,107
35258,12035,7,3,1996,568
35259,12035,7,1,1996,579
35260,12107,7,2,1996,133
35261,12107,7,3,1996,1893
35262,12107,7,1,1996,1530
35263,12109,7,2,1996,238
35264,12109,7,3,1996,2708
35265,12109,7,1,1996,487
35266,12127,7,2,1996,1197
35267,12127,7,3,1996,10440
35268,12127,7,1,1996,62338
35269,12001,7,2,1996,415
35270,12001,7,3,1996,4697
35271,12001,7,1,1996,3423
35272,12003,7,2,1996,54
35273,12003,7,3,1996,386
35274,12003,7,1,1996,353
35275,12007,7,2,1996,59
35276,12007,7,3,1996,828
35277,12007,7,1,1996,1009
35278,12041,7,2,1996,25
35279,12041,7,3,1996,189
35280,12041,7,1,1996,54
35281,12075,7,2,1996,101
35282,12075,7,3,1996,766
35283,12075,7,1,1996,168
35284,12125,7,2,1996,11
35285,12125,7,3,1996,73
35286,12125,7,1,1996,103
35287,12095,7,2,1996,1925
35288,12095,7,3,1996,19707
35289,12095,7,1,1996,32951
35290,12097,7,2,1996,263
35291,12097,7,3,1996,2928
35292,12097,7,1,1996,3498
35293,12049,7,2,1996,115
35294,12049,7,3,1996,1062
35295,12049,7,1,1996,472
35296,12055,7,2,1996,103
35297,12055,7,3,1996,1158
35298,12055,7,1,1996,452
35299,12105,7,2,1996,672
35300,12105,7,3,1996,10787
35301,12105,7,1,1996,7036
35302,12086,7,2,1996,3519
35303,12086,7,3,1996,61202
35304,12086,7,1,1996,190290
35305,12027,7,2,1996,39
35306,12027,7,3,1996,389
35307,12027,7,1,1996,141
35308,12081,7,2,1996,510
35309,12081,7,3,1996,4617
35310,12081,7,1,1996,2805
35311,12115,7,2,1996,701
35312,12115,7,3,1996,6095
35313,12115,7,1,1996,3494
35314,12057,7,2,1996,2188
35315,12057,7,3,1996,23870
35316,12057,7,1,1996,29631
35317,12005,7,2,1996,630
35318,12005,7,3,1996,4238
35319,12005,7,1,1996,2349
35320,12013,7,2,1996,43
35321,12013,7,3,1996,172
35322,12013,7,1,1996,261
35323,12045,7,2,1996,45
35324,12045,7,3,1996,183
35325,12045,7,1,1996,29
35326,12059,7,2,1996,34
35327,12059,7,3,1996,278
35328,12059,7,1,1996,239
35329,12063,7,2,1996,97
35330,12063,7,3,1996,487
35331,12063,7,1,1996,185
35332,12133,7,2,1996,44
35333,12133,7,3,1996,412
35334,12133,7,1,1996,50
35335,12099,7,2,1996,2107
35336,12099,7,3,1996,30348
35337,12099,7,1,1996,52372
35338,12087,7,2,1996,292
35339,12087,7,3,1996,3346
35340,12087,7,1,1996,3137
35341,12011,7,2,1996,2536
35342,12011,7,3,1996,43292
35343,12011,7,1,1996,130058
35344,12009,7,2,1996,1340
35345,12009,7,3,1996,11445
35346,12009,7,1,1996,16397
35347,12117,7,2,1996,433
35348,12117,7,3,1996,7250
35349,12117,7,1,1996,17560
35350,12061,7,2,1996,323
35351,12061,7,3,1996,2118
35352,12061,7,1,1996,1824
35353,12085,7,2,1996,652
35354,12085,7,3,1996,2861
35355,12085,7,1,1996,2709
35356,12093,7,2,1996,99
35357,12093,7,3,1996,523
35358,12093,7,1,1996,205
35359,12111,7,2,1996,467
35360,12111,7,3,1996,3523
35361,12111,7,1,1996,4190
35362,12015,7,2,1996,158
35363,12015,7,3,1996,2012
35364,12015,7,1,1996,2378
35365,12021,7,2,1996,498
35366,12021,7,3,1996,3981
35367,12021,7,1,1996,2852
35368,12043,7,2,1996,41
35369,12043,7,3,1996,232
35370,12043,7,1,1996,387
35371,12051,7,2,1996,94
35372,12051,7,3,1996,1001
35373,12051,7,1,1996,542
35374,12071,7,2,1996,978
35375,12071,7,3,1996,8855
35376,12071,7,1,1996,11997
35377,12033,1,8,1997,29
35378,12033,1,7,1997,152
35379,12033,1,1,1997,267
35380,12033,1,6,1997,132
35381,12033,1,2,1997,8
35382,12033,1,3,1997,331
35383,12033,1,9,1997,623
35384,12033,1,4,1997,23
35385,12033,1,5,1997,424
35386,12091,1,8,1997,10
35387,12091,1,7,1997,6
35388,12091,1,1,1997,143
35389,12091,1,6,1997,99
35390,12091,1,2,1997,2
35391,12091,1,3,1997,128
35392,12091,1,9,1997,262
35393,12091,1,4,1997,1
35394,12091,1,5,1997,131
35395,12113,1,8,1997,7
35396,12113,1,7,1997,1
35397,12113,1,1,1997,77
35398,12113,1,6,1997,26
35399,12113,1,2,1997,0
35400,12113,1,3,1997,79
35401,12113,1,9,1997,287
35402,12113,1,4,1997,5
35403,12113,1,5,1997,107
35404,12131,1,8,1997,1
35405,12131,1,7,1997,1
35406,12131,1,1,1997,37
35407,12131,1,6,1997,21
35408,12131,1,2,1997,3
35409,12131,1,3,1997,77
35410,12131,1,9,1997,103
35411,12131,1,4,1997,0
35412,12131,1,5,1997,115
35413,12037,1,8,1997,0
35414,12037,1,7,1997,0
35415,12037,1,1,1997,7
35416,12037,1,6,1997,2
35417,12037,1,2,1997,0
35418,12037,1,3,1997,5
35419,12037,1,9,1997,25
35420,12037,1,4,1997,0
35421,12037,1,5,1997,14
35422,12039,1,8,1997,5
35423,12039,1,7,1997,0
35424,12039,1,1,1997,37
35425,12039,1,6,1997,18
35426,12039,1,2,1997,1
35427,12039,1,3,1997,14
35428,12039,1,9,1997,80
35429,12039,1,4,1997,2
35430,12039,1,5,1997,90
35431,12065,1,8,1997,2
35432,12065,1,7,1997,2
35433,12065,1,1,1997,8
35434,12065,1,6,1997,2
35435,12065,1,2,1997,0
35436,12065,1,3,1997,5
35437,12065,1,9,1997,24
35438,12065,1,4,1997,0
35439,12065,1,5,1997,20
35440,12073,1,8,1997,17
35441,12073,1,7,1997,7
35442,12073,1,1,1997,169
35443,12073,1,6,1997,107
35444,12073,1,2,1997,0
35445,12073,1,3,1997,224
35446,12073,1,9,1997,464
35447,12073,1,4,1997,9
35448,12073,1,5,1997,2834
35449,12077,1,8,1997,1
35450,12077,1,7,1997,0
35451,12077,1,1,1997,2
35452,12077,1,6,1997,0
35453,12077,1,2,1997,0
35454,12077,1,3,1997,0
35455,12077,1,9,1997,1
35456,12077,1,4,1997,1
35457,12077,1,5,1997,20
35458,12129,1,8,1997,0
35459,12129,1,7,1997,0
35460,12129,1,1,1997,4
35461,12129,1,6,1997,7
35462,12129,1,2,1997,0
35463,12129,1,3,1997,13
35464,12129,1,9,1997,36
35465,12129,1,4,1997,0
35466,12129,1,5,1997,33
35467,12023,1,8,1997,4
35468,12023,1,7,1997,1
35469,12023,1,1,1997,64
35470,12023,1,6,1997,38
35471,12023,1,2,1997,0
35472,12023,1,3,1997,74
35473,12023,1,9,1997,156
35474,12023,1,4,1997,5
35475,12023,1,5,1997,142
35476,12029,1,8,1997,0
35477,12029,1,7,1997,0
35478,12029,1,1,1997,5
35479,12029,1,6,1997,2
35480,12029,1,2,1997,0
35481,12029,1,3,1997,4
35482,12029,1,9,1997,40
35483,12029,1,4,1997,1
35484,12029,1,5,1997,31
35485,12047,1,8,1997,0
35486,12047,1,7,1997,0
35487,12047,1,1,1997,1
35488,12047,1,6,1997,0
35489,12047,1,2,1997,0
35490,12047,1,3,1997,3
35491,12047,1,9,1997,8
35492,12047,1,4,1997,0
35493,12047,1,5,1997,7
35494,12067,1,8,1997,0
35495,12067,1,7,1997,1
35496,12067,1,1,1997,0
35497,12067,1,6,1997,0
35498,12067,1,2,1997,0
35499,12067,1,3,1997,0
35500,12067,1,9,1997,1
35501,12067,1,4,1997,0
35502,12067,1,5,1997,12
35503,12079,1,8,1997,1
35504,12079,1,7,1997,1
35505,12079,1,1,1997,12
35506,12079,1,6,1997,8
