ignore,id,doc,toc,variable,value
54836,12031,1,7,2003,59
54837,12031,1,1,2003,1067
54838,12031,1,6,2003,670
54839,12031,1,2,2003,0
54840,12031,1,3,2003,1337
54841,12031,1,9,2003,4257
54842,12031,1,4,2003,236
54843,12031,1,5,2003,1265
54844,12089,1,8,2003,2
54845,12089,1,7,2003,0
54846,12089,1,1,2003,48
54847,12089,1,6,2003,25
54848,12089,1,2,2003,0
54849,12089,1,3,2003,57
54850,12089,1,9,2003,300
54851,12089,1,4,2003,55
54852,12089,1,5,2003,112
54853,12017,1,8,2003,13
54854,12017,1,7,2003,3
54855,12017,1,1,2003,61
54856,12017,1,6,2003,57
54857,12017,1,2,2003,0
54858,12017,1,3,2003,106
54859,12017,1,9,2003,500
54860,12017,1,4,2003,170
54861,12017,1,5,2003,142
54862,12053,1,8,2003,15
54863,12053,1,7,2003,3
54864,12053,1,1,2003,118
54865,12053,1,6,2003,67
54866,12053,1,2,2003,1
54867,12053,1,3,2003,137
54868,12053,1,9,2003,687
54869,12053,1,4,2003,23
54870,12053,1,5,2003,246
54871,12069,1,8,2003,23
54872,12069,1,7,2003,5
54873,12069,1,1,2003,121
54874,12069,1,6,2003,83
54875,12069,1,2,2003,0
54876,12069,1,3,2003,278
54877,12069,1,9,2003,1003
54878,12069,1,4,2003,24
54879,12069,1,5,2003,264
54880,12083,1,8,2003,41
54881,12083,1,7,2003,6
54882,12083,1,1,2003,219
54883,12083,1,6,2003,109
54884,12083,1,2,2003,0
54885,12083,1,3,2003,364
54886,12083,1,9,2003,1376
54887,12083,1,4,2003,52
54888,12083,1,5,2003,472
54889,12119,1,8,2003,0
54890,12119,1,7,2003,0
54891,12119,1,1,2003,21
54892,12119,1,6,2003,16
54893,12119,1,2,2003,0
54894,12119,1,3,2003,24
54895,12119,1,9,2003,162
54896,12119,1,4,2003,1
54897,12119,1,5,2003,340
54898,12101,1,8,2003,25
54899,12101,1,7,2003,5
54900,12101,1,1,2003,430
54901,12101,1,6,2003,189
54902,12101,1,2,2003,0
54903,12101,1,3,2003,474
54904,12101,1,9,2003,1942
54905,12101,1,4,2003,27
54906,12101,1,5,2003,447
54907,12103,1,8,2003,145
54908,12103,1,7,2003,19
54909,12103,1,1,2003,1265
54910,12103,1,6,2003,948
54911,12103,1,2,2003,0
54912,12103,1,3,2003,2222
54913,12103,1,9,2003,3771
54914,12103,1,4,2003,5
54915,12103,1,5,2003,1196
54916,12035,1,8,2003,3
54917,12035,1,7,2003,2
54918,12035,1,1,2003,55
54919,12035,1,6,2003,20
54920,12035,1,2,2003,0
54921,12035,1,3,2003,78
54922,12035,1,9,2003,254
54923,12035,1,4,2003,175
54924,12035,1,5,2003,150
54925,12107,1,8,2003,7
54926,12107,1,7,2003,1
54927,12107,1,1,2003,48
54928,12107,1,6,2003,48
54929,12107,1,2,2003,0
54930,12107,1,3,2003,41
54931,12107,1,9,2003,391
54932,12107,1,4,2003,17
54933,12107,1,5,2003,113
54934,12109,1,8,2003,15
54935,12109,1,7,2003,5
54936,12109,1,1,2003,109
54937,12109,1,6,2003,60
54938,12109,1,2,2003,2
54939,12109,1,3,2003,154
54940,12109,1,9,2003,415
54941,12109,1,4,2003,4
54942,12109,1,5,2003,230
54943,12127,1,8,2003,59
54944,12127,1,7,2003,46
54945,12127,1,1,2003,639
54946,12127,1,6,2003,369
54947,12127,1,2,2003,10
54948,12127,1,3,2003,551
54949,12127,1,9,2003,2164
54950,12127,1,4,2003,40
54951,12127,1,5,2003,594
54952,12001,1,8,2003,41
54953,12001,1,7,2003,5
54954,12001,1,1,2003,128
54955,12001,1,6,2003,84
54956,12001,1,2,2003,1
54957,12001,1,3,2003,291
54958,12001,1,9,2003,551
54959,12001,1,4,2003,1
54960,12001,1,5,2003,224
54961,12003,1,8,2003,1
54962,12003,1,7,2003,0
54963,12003,1,1,2003,10
54964,12003,1,6,2003,5
54965,12003,1,2,2003,0
54966,12003,1,3,2003,13
54967,12003,1,9,2003,82
54968,12003,1,4,2003,0
54969,12003,1,5,2003,94
54970,12007,1,8,2003,1
54971,12007,1,7,2003,5
54972,12007,1,1,2003,17
54973,12007,1,6,2003,8
54974,12007,1,2,2003,0
54975,12007,1,3,2003,75
54976,12007,1,9,2003,95
54977,12007,1,4,2003,1
54978,12007,1,5,2003,76
54979,12041,1,8,2003,0
54980,12041,1,7,2003,0
54981,12041,1,1,2003,5
54982,12041,1,6,2003,5
54983,12041,1,2,2003,0
54984,12041,1,3,2003,32
54985,12041,1,9,2003,65
54986,12041,1,4,2003,3
54987,12041,1,5,2003,35
54988,12075,1,8,2003,2
54989,12075,1,7,2003,0
54990,12075,1,1,2003,7
54991,12075,1,6,2003,8
54992,12075,1,2,2003,0
54993,12075,1,3,2003,38
54994,12075,1,9,2003,202
54995,12075,1,4,2003,0
54996,12075,1,5,2003,95
54997,12125,1,8,2003,1
54998,12125,1,7,2003,0
54999,12125,1,1,2003,6
55000,12125,1,6,2003,22
55001,12125,1,2,2003,0
55002,12125,1,3,2003,12
55003,12125,1,9,2003,29
55004,12125,1,4,2003,0
55005,12125,1,5,2003,19
55006,12095,1,8,2003,126
55007,12095,1,7,2003,38
55008,12095,1,1,2003,1326
55009,12095,1,6,2003,827
55010,12095,1,2,2003,104
55011,12095,1,3,2003,2019
55012,12095,1,9,2003,5164
55013,12095,1,4,2003,21
55014,12095,1,5,2003,2000
55015,12097,1,8,2003,10
55016,12097,1,7,2003,0
55017,12097,1,1,2003,192
55018,12097,1,6,2003,144
55019,12097,1,2,2003,0
55020,12097,1,3,2003,265
55021,12097,1,9,2003,1918
55022,12097,1,4,2003,1
55023,12097,1,5,2003,401
55024,12049,1,8,2003,0
55025,12049,1,7,2003,0
55026,12049,1,1,2003,11
55027,12049,1,6,2003,10
55028,12049,1,2,2003,0
55029,12049,1,3,2003,21
55030,12049,1,9,2003,80
55031,12049,1,4,2003,2
55032,12049,1,5,2003,88
55033,12055,1,8,2003,11
55034,12055,1,7,2003,3
55035,12055,1,1,2003,68
55036,12055,1,6,2003,30
55037,12055,1,2,2003,2
55038,12055,1,3,2003,82
55039,12055,1,9,2003,462
55040,12055,1,4,2003,2
55041,12055,1,5,2003,155
55042,12105,1,8,2003,57
55043,12105,1,7,2003,11
55044,12105,1,1,2003,468
55045,12105,1,6,2003,205
55046,12105,1,2,2003,1
55047,12105,1,3,2003,667
55048,12105,1,9,2003,2844
55049,12105,1,4,2003,35
55050,12105,1,5,2003,1275
55051,12086,1,8,2003,321
55052,12086,1,7,2003,765
55053,12086,1,1,2003,3024
55054,12086,1,6,2003,2833
55055,12086,1,2,2003,29
55056,12086,1,3,2003,5256
55057,12086,1,9,2003,11761
55058,12086,1,4,2003,25
55059,12086,1,5,2003,6834
55060,12027,1,8,2003,1
55061,12027,1,7,2003,0
55062,12027,1,1,2003,19
55063,12027,1,6,2003,6
55064,12027,1,2,2003,0
55065,12027,1,3,2003,13
55066,12027,1,9,2003,114
55067,12027,1,4,2003,16
55068,12027,1,5,2003,82
55069,12081,1,8,2003,32
55070,12081,1,7,2003,6
55071,12081,1,1,2003,258
55072,12081,1,6,2003,131
55073,12081,1,2,2003,5
55074,12081,1,3,2003,296
55075,12081,1,9,2003,822
55076,12081,1,4,2003,106
55077,12081,1,5,2003,343
55078,12115,1,8,2003,52
55079,12115,1,7,2003,13
55080,12115,1,1,2003,269
55081,12115,1,6,2003,192
55082,12115,1,2,2003,9
55083,12115,1,3,2003,603
55084,12115,1,9,2003,1008
55085,12115,1,4,2003,7
55086,12115,1,5,2003,810
55087,12057,1,8,2003,222
55088,12057,1,7,2003,216
55089,12057,1,1,2003,2048
55090,12057,1,6,2003,1047
55091,12057,1,2,2003,0
55092,12057,1,3,2003,2417
55093,12057,1,9,2003,4919
55094,12057,1,4,2003,49
55095,12057,1,5,2003,2056
55096,12005,1,8,2003,25
55097,12005,1,7,2003,8
55098,12005,1,1,2003,134
55099,12005,1,6,2003,83
55100,12005,1,2,2003,10
55101,12005,1,3,2003,347
55102,12005,1,9,2003,518
55103,12005,1,4,2003,75
55104,12005,1,5,2003,357
55105,12013,1,8,2003,0
55106,12013,1,7,2003,0
55107,12013,1,1,2003,3
55108,12013,1,6,2003,0
55109,12013,1,2,2003,0
55110,12013,1,3,2003,4
55111,12013,1,9,2003,36
55112,12013,1,4,2003,0
55113,12013,1,5,2003,89
55114,12045,1,8,2003,0
55115,12045,1,7,2003,1
55116,12045,1,1,2003,0
55117,12045,1,6,2003,7
55118,12045,1,2,2003,0
55119,12045,1,3,2003,9
55120,12045,1,9,2003,52
55121,12045,1,4,2003,0
55122,12045,1,5,2003,76
55123,12059,1,8,2003,0
55124,12059,1,7,2003,0
55125,12059,1,1,2003,14
55126,12059,1,6,2003,6
55127,12059,1,2,2003,0
55128,12059,1,3,2003,13
55129,12059,1,9,2003,69
55130,12059,1,4,2003,0
55131,12059,1,5,2003,85
55132,12063,1,8,2003,4
55133,12063,1,7,2003,0
55134,12063,1,1,2003,21
55135,12063,1,6,2003,15
55136,12063,1,2,2003,2
55137,12063,1,3,2003,41
55138,12063,1,9,2003,125
55139,12063,1,4,2003,3
55140,12063,1,5,2003,109
55141,12133,1,8,2003,0
55142,12133,1,7,2003,0
55143,12133,1,1,2003,11
55144,12133,1,6,2003,5
55145,12133,1,2,2003,0
55146,12133,1,3,2003,11
55147,12133,1,9,2003,87
55148,12133,1,4,2003,0
55149,12133,1,5,2003,115
55150,12099,1,8,2003,196
55151,12099,1,7,2003,708
55152,12099,1,1,2003,2003
55153,12099,1,6,2003,1228
55154,12099,1,2,2003,0
55155,12099,1,3,2003,3142
55156,12099,1,9,2003,4120
55157,12099,1,4,2003,78
55158,12099,1,5,2003,2422
55159,12087,1,8,2003,9
55160,12087,1,7,2003,2
55161,12087,1,1,2003,80
55162,12087,1,6,2003,88
55163,12087,1,2,2003,2
55164,12087,1,3,2003,130
55165,12087,1,9,2003,269
55166,12087,1,4,2003,0
55167,12087,1,5,2003,291
55168,12011,1,8,2003,266
55169,12011,1,7,2003,1296
55170,12011,1,1,2003,2109
55171,12011,1,6,2003,1740
55172,12011,1,2,2003,16
55173,12011,1,3,2003,4709
55174,12011,1,9,2003,7928
55175,12011,1,4,2003,74
55176,12011,1,5,2003,4033
55177,12009,1,8,2003,61
55178,12009,1,7,2003,12
55179,12009,1,1,2003,532
55180,12009,1,6,2003,294
55181,12009,1,2,2003,0
55182,12009,1,3,2003,558
55183,12009,1,9,2003,1893
55184,12009,1,4,2003,1
55185,12009,1,5,2003,521
55186,12117,1,8,2003,44
55187,12117,1,7,2003,11
55188,12117,1,1,2003,273
55189,12117,1,6,2003,181
55190,12117,1,2,2003,4
55191,12117,1,3,2003,778
55192,12117,1,9,2003,1419
55193,12117,1,4,2003,50
55194,12117,1,5,2003,379
55195,12061,1,8,2003,19
55196,12061,1,7,2003,3
55197,12061,1,1,2003,119
55198,12061,1,6,2003,62
55199,12061,1,2,2003,0
55200,12061,1,3,2003,186
55201,12061,1,9,2003,368
55202,12061,1,4,2003,9
55203,12061,1,5,2003,128
55204,12085,1,8,2003,25
55205,12085,1,7,2003,11
55206,12085,1,1,2003,135
55207,12085,1,6,2003,72
55208,12085,1,2,2003,1
55209,12085,1,3,2003,330
55210,12085,1,9,2003,275
55211,12085,1,4,2003,16
55212,12085,1,5,2003,268
55213,12093,1,8,2003,6
55214,12093,1,7,2003,0
55215,12093,1,1,2003,33
55216,12093,1,6,2003,14
55217,12093,1,2,2003,0
55218,12093,1,3,2003,67
55219,12093,1,9,2003,169
55220,12093,1,4,2003,3
55221,12093,1,5,2003,87
55222,12111,1,8,2003,26
55223,12111,1,7,2003,7
55224,12111,1,1,2003,270
55225,12111,1,6,2003,130
55226,12111,1,2,2003,2
55227,12111,1,3,2003,262
55228,12111,1,9,2003,753
55229,12111,1,4,2003,48
55230,12111,1,5,2003,514
55231,12015,1,8,2003,19
55232,12015,1,7,2003,3
55233,12015,1,1,2003,123
55234,12015,1,6,2003,67
55235,12015,1,2,2003,1
55236,12015,1,3,2003,195
55237,12015,1,9,2003,635
55238,12015,1,4,2003,3
55239,12015,1,5,2003,218
55240,12021,1,8,2003,42
55241,12021,1,7,2003,10
55242,12021,1,1,2003,242
55243,12021,1,6,2003,230
55244,12021,1,2,2003,7
55245,12021,1,3,2003,530
55246,12021,1,9,2003,806
55247,12021,1,4,2003,420
55248,12021,1,5,2003,439
55249,12043,1,8,2003,0
55250,12043,1,7,2003,0
55251,12043,1,1,2003,5
55252,12043,1,6,2003,0
55253,12043,1,2,2003,0
55254,12043,1,3,2003,9
55255,12043,1,9,2003,53
55256,12043,1,4,2003,1
55257,12043,1,5,2003,31
55258,12051,1,8,2003,0
55259,12051,1,7,2003,2
55260,12051,1,1,2003,23
55261,12051,1,6,2003,12
55262,12051,1,2,2003,2
55263,12051,1,3,2003,39
55264,12051,1,9,2003,153
55265,12051,1,4,2003,0
55266,12051,1,5,2003,45
55267,12071,1,8,2003,51
55268,12071,1,7,2003,16
55269,12071,1,1,2003,451
55270,12071,1,6,2003,280
55271,12071,1,2,2003,1
55272,12071,1,3,2003,1195
55273,12071,1,9,2003,2480
55274,12071,1,4,2003,103
55275,12071,1,5,2003,612
55276,12033,2,2,2003,15
55277,12033,2,4,2003,25
55278,12033,2,9,2003,130
55279,12033,2,8,2003,131
55280,12033,2,5,2003,991
55281,12033,2,1,2003,857
55282,12033,2,10,2003,1397
55283,12033,2,11,2003,50
55284,12033,2,6,2003,53
55285,12033,2,3,2003,1300
55286,12033,2,7,2003,674
55287,12091,2,2,2003,2
55288,12091,2,4,2003,4
55289,12091,2,9,2003,31
55290,12091,2,8,2003,23
55291,12091,2,5,2003,195
55292,12091,2,1,2003,106
55293,12091,2,10,2003,210
55294,12091,2,11,2003,116
55295,12091,2,6,2003,14
55296,12091,2,3,2003,307
55297,12091,2,7,2003,114
55298,12113,2,2,2003,1
55299,12113,2,4,2003,7
55300,12113,2,9,2003,45
55301,12113,2,8,2003,14
55302,12113,2,5,2003,175
55303,12113,2,1,2003,99
55304,12113,2,10,2003,170
55305,12113,2,11,2003,3
55306,12113,2,6,2003,14
55307,12113,2,3,2003,174
55308,12113,2,7,2003,238
55309,12131,2,2,2003,1
55310,12131,2,4,2003,4
55311,12131,2,9,2003,28
55312,12131,2,8,2003,5
55313,12131,2,5,2003,142
55314,12131,2,1,2003,89
55315,12131,2,10,2003,242
55316,12131,2,11,2003,40
55317,12131,2,6,2003,8
55318,12131,2,3,2003,343
55319,12131,2,7,2003,162
55320,12037,2,2,2003,1
55321,12037,2,4,2003,3
55322,12037,2,9,2003,6
55323,12037,2,8,2003,3
55324,12037,2,5,2003,47
55325,12037,2,1,2003,9
55326,12037,2,10,2003,46
55327,12037,2,11,2003,15
55328,12037,2,6,2003,3
55329,12037,2,3,2003,69
55330,12037,2,7,2003,9
55331,12039,2,2,2003,0
55332,12039,2,4,2003,14
55333,12039,2,9,2003,28
55334,12039,2,8,2003,15
55335,12039,2,5,2003,154
55336,12039,2,1,2003,63
55337,12039,2,10,2003,188
55338,12039,2,11,2003,23
55339,12039,2,6,2003,7
55340,12039,2,3,2003,267
55341,12039,2,7,2003,65
55342,12065,2,2,2003,0
55343,12065,2,4,2003,3
55344,12065,2,9,2003,1
55345,12065,2,8,2003,1
55346,12065,2,5,2003,38
55347,12065,2,1,2003,50
55348,12065,2,10,2003,57
55349,12065,2,11,2003,0
55350,12065,2,6,2003,4
55351,12065,2,3,2003,62
55352,12065,2,7,2003,15
55353,12073,2,2,2003,11
55354,12073,2,4,2003,16
55355,12073,2,9,2003,80
55356,12073,2,8,2003,86
55357,12073,2,5,2003,652
55358,12073,2,1,2003,371
55359,12073,2,10,2003,1337
55360,12073,2,11,2003,116
55361,12073,2,6,2003,28
55362,12073,2,3,2003,748
55363,12073,2,7,2003,377
55364,12077,2,2,2003,0
55365,12077,2,4,2003,1
55366,12077,2,9,2003,4
55367,12077,2,8,2003,5
55368,12077,2,5,2003,17
55369,12077,2,1,2003,8
55370,12077,2,10,2003,9
55371,12077,2,11,2003,5
55372,12077,2,6,2003,3
55373,12077,2,3,2003,24
55374,12077,2,7,2003,10
55375,12129,2,2,2003,0
55376,12129,2,4,2003,4
55377,12129,2,9,2003,14
55378,12129,2,8,2003,1
55379,12129,2,5,2003,81
55380,12129,2,1,2003,35
55381,12129,2,10,2003,77
55382,12129,2,11,2003,8
55383,12129,2,6,2003,8
55384,12129,2,3,2003,121
55385,12129,2,7,2003,63
55386,12023,2,2,2003,0
55387,12023,2,4,2003,6
55388,12023,2,9,2003,18
55389,12023,2,8,2003,12
55390,12023,2,5,2003,58
55391,12023,2,1,2003,67
55392,12023,2,10,2003,201
55393,12023,2,11,2003,5
55394,12023,2,6,2003,3
55395,12023,2,3,2003,173
55396,12023,2,7,2003,100
55397,12029,2,2,2003,0
55398,12029,2,4,2003,1
55399,12029,2,9,2003,2
55400,12029,2,8,2003,0
55401,12029,2,5,2003,5
55402,12029,2,1,2003,4
55403,12029,2,10,2003,16
55404,12029,2,11,2003,1
55405,12029,2,6,2003,1
55406,12029,2,3,2003,10
55407,12029,2,7,2003,12
55408,12047,2,2,2003,0
55409,12047,2,4,2003,1
55410,12047,2,9,2003,3
55411,12047,2,8,2003,7
55412,12047,2,5,2003,29
55413,12047,2,1,2003,32
55414,12047,2,10,2003,41
55415,12047,2,11,2003,6
55416,12047,2,6,2003,1
55417,12047,2,3,2003,47
55418,12047,2,7,2003,55
55419,12067,2,2,2003,0
55420,12067,2,4,2003,1
55421,12067,2,9,2003,1
55422,12067,2,8,2003,0
55423,12067,2,5,2003,10
55424,12067,2,1,2003,9
55425,12067,2,10,2003,7
55426,12067,2,11,2003,2
55427,12067,2,6,2003,0
55428,12067,2,3,2003,28
55429,12067,2,7,2003,9
55430,12079,2,2,2003,0
55431,12079,2,4,2003,2
55432,12079,2,9,2003,5
55433,12079,2,8,2003,6
55434,12079,2,5,2003,16
55435,12079,2,1,2003,14
55436,12079,2,10,2003,34
55437,12079,2,11,2003,1
55438,12079,2,6,2003,3
55439,12079,2,3,2003,26
55440,12079,2,7,2003,20
55441,12121,2,2,2003,0
55442,12121,2,4,2003,1
55443,12121,2,9,2003,10
55444,12121,2,8,2003,30
55445,12121,2,5,2003,43
55446,12121,2,1,2003,67
55447,12121,2,10,2003,110
55448,12121,2,11,2003,0
55449,12121,2,6,2003,1
55450,12121,2,3,2003,100
55451,12121,2,7,2003,30
55452,12123,2,2,2003,0
55453,12123,2,4,2003,0
55454,12123,2,9,2003,1
55455,12123,2,8,2003,5
55456,12123,2,5,2003,27
55457,12123,2,1,2003,13
55458,12123,2,10,2003,60
55459,12123,2,11,2003,0
55460,12123,2,6,2003,2
55461,12123,2,3,2003,63
55462,12123,2,7,2003,61
55463,12019,2,2,2003,3
55464,12019,2,4,2003,8
55465,12019,2,9,2003,68
55466,12019,2,8,2003,30
55467,12019,2,5,2003,82
55468,12019,2,1,2003,98
55469,12019,2,10,2003,240
55470,12019,2,11,2003,218
55471,12019,2,6,2003,6
55472,12019,2,3,2003,188
55473,12019,2,7,2003,52
55474,12031,2,2,2003,15
55475,12031,2,4,2003,59
55476,12031,2,9,2003,242
55477,12031,2,8,2003,202
55478,12031,2,5,2003,1033
55479,12031,2,1,2003,342
55480,12031,2,10,2003,1508
55481,12031,2,11,2003,1443
55482,12031,2,6,2003,44
55483,12031,2,3,2003,1736
55484,12031,2,7,2003,470
55485,12089,2,2,2003,2
55486,12089,2,4,2003,7
55487,12089,2,9,2003,30
55488,12089,2,8,2003,12
55489,12089,2,5,2003,99
55490,12089,2,1,2003,73
55491,12089,2,10,2003,102
55492,12089,2,11,2003,27
55493,12089,2,6,2003,8
55494,12089,2,3,2003,280
55495,12089,2,7,2003,63
55496,12017,2,2,2003,3
55497,12017,2,4,2003,5
55498,12017,2,9,2003,47
55499,12017,2,8,2003,8
55500,12017,2,5,2003,129
55501,12017,2,1,2003,84
55502,12017,2,10,2003,183
55503,12017,2,11,2003,29
55504,12017,2,6,2003,7
55505,12017,2,3,2003,182
55506,12017,2,7,2003,121
55507,12053,2,2,2003,5
55508,12053,2,4,2003,13
55509,12053,2,9,2003,44
55510,12053,2,8,2003,21
55511,12053,2,5,2003,340
55512,12053,2,1,2003,153
55513,12053,2,10,2003,318
55514,12053,2,11,2003,57
55515,12053,2,6,2003,17
55516,12053,2,3,2003,244
55517,12053,2,7,2003,202
55518,12069,2,2,2003,0
55519,12069,2,4,2003,11
55520,12069,2,9,2003,83
55521,12069,2,8,2003,46
55522,12069,2,5,2003,542
55523,12069,2,1,2003,292
55524,12069,2,10,2003,628
55525,12069,2,11,2003,28
55526,12069,2,6,2003,36
55527,12069,2,3,2003,615
55528,12069,2,7,2003,335
55529,12083,2,2,2003,9
55530,12083,2,4,2003,26
55531,12083,2,9,2003,108
55532,12083,2,8,2003,101
55533,12083,2,5,2003,588
55534,12083,2,1,2003,464
55535,12083,2,10,2003,970
55536,12083,2,11,2003,148
55537,12083,2,6,2003,36
55538,12083,2,3,2003,889
55539,12083,2,7,2003,651
55540,12119,2,2,2003,1
55541,12119,2,4,2003,13
55542,12119,2,9,2003,17
55543,12119,2,8,2003,13
55544,12119,2,5,2003,49
55545,12119,2,1,2003,47
55546,12119,2,10,2003,115
55547,12119,2,11,2003,8
55548,12119,2,6,2003,6
55549,12119,2,3,2003,105
55550,12119,2,7,2003,84
55551,12101,2,2,2003,8
55552,12101,2,4,2003,22
55553,12101,2,9,2003,85
55554,12101,2,8,2003,49
55555,12101,2,5,2003,544
55556,12101,2,1,2003,331
55557,12101,2,10,2003,822
55558,12101,2,11,2003,147
55559,12101,2,6,2003,44
55560,12101,2,3,2003,785
55561,12101,2,7,2003,507
55562,12103,2,2,2003,18
55563,12103,2,4,2003,60
55564,12103,2,9,2003,231
55565,12103,2,8,2003,229
55566,12103,2,5,2003,2767
55567,12103,2,1,2003,911
55568,12103,2,10,2003,3078
55569,12103,2,11,2003,567
55570,12103,2,6,2003,117
55571,12103,2,3,2003,3753
55572,12103,2,7,2003,1602
55573,12035,2,2,2003,0
55574,12035,2,4,2003,2
55575,12035,2,9,2003,11
55576,12035,2,8,2003,9
55577,12035,2,5,2003,107
55578,12035,2,1,2003,51
55579,12035,2,10,2003,75
55580,12035,2,11,2003,49
55581,12035,2,6,2003,16
55582,12035,2,3,2003,149
55583,12035,2,7,2003,35
55584,12107,2,2,2003,1
55585,12107,2,4,2003,4
55586,12107,2,9,2003,32
55587,12107,2,8,2003,28
55588,12107,2,5,2003,75
55589,12107,2,1,2003,54
55590,12107,2,10,2003,86
55591,12107,2,11,2003,22
55592,12107,2,6,2003,7
55593,12107,2,3,2003,447
55594,12107,2,7,2003,193
55595,12109,2,2,2003,6
55596,12109,2,4,2003,6
55597,12109,2,9,2003,48
55598,12109,2,8,2003,45
55599,12109,2,5,2003,263
55600,12109,2,1,2003,87
55601,12109,2,10,2003,410
55602,12109,2,11,2003,116
55603,12109,2,6,2003,27
55604,12109,2,3,2003,359
55605,12109,2,7,2003,165
55606,12127,2,2,2003,7
55607,12127,2,4,2003,58
55608,12127,2,9,2003,103
55609,12127,2,8,2003,186
55610,12127,2,5,2003,827
55611,12127,2,1,2003,504
55612,12127,2,10,2003,1071
55613,12127,2,11,2003,171
55614,12127,2,6,2003,43
55615,12127,2,3,2003,1825
55616,12127,2,7,2003,669
55617,12001,2,2,2003,8
55618,12001,2,4,2003,21
55619,12001,2,9,2003,98
55620,12001,2,8,2003,176
55621,12001,2,5,2003,769
55622,12001,2,1,2003,378
55623,12001,2,10,2003,1129
55624,12001,2,11,2003,13
55625,12001,2,6,2003,29
55626,12001,2,3,2003,1266
55627,12001,2,7,2003,472
55628,12003,2,2,2003,0
55629,12003,2,4,2003,0
55630,12003,2,9,2003,6
55631,12003,2,8,2003,1
55632,12003,2,5,2003,29
55633,12003,2,1,2003,31
55634,12003,2,10,2003,39
55635,12003,2,11,2003,5
55636,12003,2,6,2003,1
55637,12003,2,3,2003,70
55638,12003,2,7,2003,36
55639,12007,2,2,2003,0
55640,12007,2,4,2003,0
55641,12007,2,9,2003,10
55642,12007,2,8,2003,13
55643,12007,2,5,2003,48
55644,12007,2,1,2003,41
55645,12007,2,10,2003,92
55646,12007,2,11,2003,6
55647,12007,2,6,2003,2
55648,12007,2,3,2003,138
55649,12007,2,7,2003,89
55650,12041,2,2,2003,0
55651,12041,2,4,2003,2
55652,12041,2,9,2003,5
55653,12041,2,8,2003,1
55654,12041,2,5,2003,34
55655,12041,2,1,2003,22
55656,12041,2,10,2003,41
55657,12041,2,11,2003,4
55658,12041,2,6,2003,3
55659,12041,2,3,2003,35
55660,12041,2,7,2003,28
55661,12075,2,2,2003,0
55662,12075,2,4,2003,9
55663,12075,2,9,2003,18
55664,12075,2,8,2003,1
55665,12075,2,5,2003,73
55666,12075,2,1,2003,62
55667,12075,2,10,2003,84
55668,12075,2,11,2003,25
55669,12075,2,6,2003,3
55670,12075,2,3,2003,126
55671,12075,2,7,2003,45
55672,12125,2,2,2003,0
55673,12125,2,4,2003,1
55674,12125,2,9,2003,8
55675,12125,2,8,2003,3
55676,12125,2,5,2003,67
55677,12125,2,1,2003,42
55678,12125,2,10,2003,62
55679,12125,2,11,2003,16
55680,12125,2,6,2003,5
55681,12125,2,3,2003,54
55682,12125,2,7,2003,26
55683,12095,2,2,2003,32
55684,12095,2,4,2003,113
55685,12095,2,9,2003,217
55686,12095,2,8,2003,435
55687,12095,2,5,2003,1839
55688,12095,2,1,2003,1275
55689,12095,2,10,2003,2775
55690,12095,2,11,2003,75
55691,12095,2,6,2003,108
55692,12095,2,3,2003,3608
55693,12095,2,7,2003,1450
55694,12097,2,2,2003,9
55695,12097,2,4,2003,15
55696,12097,2,9,2003,73
55697,12097,2,8,2003,102
55698,12097,2,5,2003,440
55699,12097,2,1,2003,154
55700,12097,2,10,2003,387
55701,12097,2,11,2003,20
55702,12097,2,6,2003,21
55703,12097,2,3,2003,989
55704,12097,2,7,2003,344
55705,12049,2,2,2003,0
55706,12049,2,4,2003,5
55707,12049,2,9,2003,12
55708,12049,2,8,2003,7
55709,12049,2,5,2003,50
55710,12049,2,1,2003,31
55711,12049,2,10,2003,61
55712,12049,2,11,2003,5
55713,12049,2,6,2003,5
55714,12049,2,3,2003,82
55715,12049,2,7,2003,76
55716,12055,2,2,2003,2
55717,12055,2,4,2003,11
55718,12055,2,9,2003,23
55719,12055,2,8,2003,26
55720,12055,2,5,2003,77
55721,12055,2,1,2003,150
55722,12055,2,10,2003,156
55723,12055,2,11,2003,62
55724,12055,2,6,2003,6
55725,12055,2,3,2003,250
55726,12055,2,7,2003,91
55727,12105,2,2,2003,15
55728,12105,2,4,2003,97
55729,12105,2,9,2003,161
55730,12105,2,8,2003,115
55731,12105,2,5,2003,658
55732,12105,2,1,2003,779
55733,12105,2,10,2003,1633
55734,12105,2,11,2003,254
55735,12105,2,6,2003,58
55736,12105,2,3,2003,2222
55737,12105,2,7,2003,1038
55738,12086,2,2,2003,69
55739,12086,2,4,2003,234
55740,12086,2,9,2003,368
55741,12086,2,8,2003,1113
55742,12086,2,5,2003,4042
55743,12086,2,1,2003,2147
55744,12086,2,10,2003,4720
55745,12086,2,11,2003,179
55746,12086,2,6,2003,138
55747,12086,2,3,2003,8510
55748,12086,2,7,2003,1919
55749,12027,2,2,2003,0
55750,12027,2,4,2003,0
55751,12027,2,9,2003,12
55752,12027,2,8,2003,12
55753,12027,2,5,2003,24
55754,12027,2,1,2003,36
55755,12027,2,10,2003,72
55756,12027,2,11,2003,11
55757,12027,2,6,2003,0
55758,12027,2,3,2003,162
55759,12027,2,7,2003,37
55760,12081,2,2,2003,4
55761,12081,2,4,2003,21
55762,12081,2,9,2003,43
