id,group,year,population
12103,11,2002,94775
12103,12,2002,79350
12103,13,2002,31964
12105,1,2002,6732
12105,2,2002,25640
12105,3,2002,32570
12105,4,2002,34350
12105,5,2002,33636
12105,6,2002,29540
12105,7,2002,58695
12105,8,2002,67995
12105,9,2002,64360
12105,10,2002,54525
12105,11,2002,49620
12105,12,2002,34005
12105,13,2002,10540
12107,1,2002,886
12107,2,2002,3468
12107,3,2002,4675
12107,4,2002,5125
12107,5,2002,4836
12107,6,2002,3870
12107,7,2002,7200
12107,8,2002,9345
12107,9,2002,9775
12107,10,2002,8790
12107,11,2002,7615
12107,12,2002,4600
12107,13,2002,1185
12109,1,2002,1422
12109,2,2002,5552
12109,3,2002,8030
12109,4,2002,9135
12109,5,2002,9177
12109,6,2002,7200
12109,7,2002,13815
12109,8,2002,21110
12109,9,2002,22205
12109,10,2002,16037
12109,11,2002,11875
12109,12,2002,8005
12109,13,2002,2330
12111,1,2002,2299
12111,2,2002,9008
12111,3,2002,12525
12111,4,2002,13530
12111,5,2002,12676
12111,6,2002,10065
12111,7,2002,20980
12111,8,2002,28010
12111,9,2002,27315
12111,10,2002,23700
12111,11,2002,24185
12111,12,2002,17340
12111,13,2002,4497
12113,1,2002,1559
12113,2,2002,6344
12113,3,2002,8750
12113,4,2002,9610
12113,5,2002,9302
12113,6,2002,7175
12113,7,2002,15910
12113,8,2002,21545
12113,9,2002,18799
12113,10,2002,13415
12113,11,2002,9005
12113,12,2002,4545
12113,13,2002,1178
12115,1,2002,2847
12115,2,2002,10252
12115,3,2002,14755
12115,4,2002,16180
12115,5,2002,15308
12115,6,2002,12640
12115,7,2002,28520
12115,8,2002,41170
12115,9,2002,45260
12115,10,2002,47108
12115,11,2002,50350
12115,12,2002,41890
12115,13,2002,14475
12117,1,2002,4495
12117,2,2002,18464
12117,3,2002,26475
12117,4,2002,28725
12117,5,2002,26796
12117,6,2002,23485
12117,7,2002,53270
12117,8,2002,66100
12117,9,2002,59754
12117,10,2002,37530
12117,11,2002,22370
12117,12,2002,14280
12117,13,2002,4536
12119,1,2002,470
12119,2,2002,1964
12119,3,2002,2495
12119,4,2002,2755
12119,5,2002,2918
12119,6,2002,2835
12119,7,2002,6250
12119,8,2002,7250
12119,9,2002,6935
12119,10,2002,8795
12119,11,2002,10590
12119,12,2002,5365
12119,13,2002,1177
12121,1,2002,456
12121,2,2002,1696
12121,3,2002,2330
12121,4,2002,2460
12121,5,2002,2592
12121,6,2002,2185
12121,7,2002,3820
12121,8,2002,4784
12121,9,2002,5020
12121,10,2002,4450
12121,11,2002,3440
12121,12,2002,2160
12121,13,2002,777
12123,1,2002,226
12123,2,2002,968
12123,3,2002,1245
12123,4,2002,1365
12123,5,2002,1375
12123,6,2002,1245
12123,7,2002,2585
12123,8,2002,2915
12123,9,2002,2788
12123,10,2002,2210
12123,11,2002,1625
12123,12,2002,920
12123,13,2002,286
12125,1,2002,127
12125,2,2002,584
12125,3,2002,730
12125,4,2002,813
12125,5,2002,852
12125,6,2002,930
12125,7,2002,2355
12125,8,2002,2945
12125,9,2002,2065
12125,10,2002,1125
12125,11,2002,670
12125,12,2002,330
12125,13,2002,92
12127,1,2002,4497
12127,2,2002,17680
12127,3,2002,24780
12127,4,2002,27080
12127,5,2002,28774
12127,6,2002,27135
12127,7,2002,48580
12127,8,2002,62820
12127,9,2002,63210
12127,10,2002,54194
12127,11,2002,50210
12127,12,2002,37710
12127,13,2002,12399
12129,1,2002,269
12129,2,2002,1152
12129,3,2002,1580
12129,4,2002,1805
12129,5,2002,1829
12129,6,2002,1480
12129,7,2002,3020
12129,8,2002,4305
12129,9,2002,3760
12129,10,2002,2560
12129,11,2002,1600
12129,12,2002,825
12129,13,2002,232
12131,1,2002,492
12131,2,2002,1832
12131,3,2002,2580
12131,4,2002,2755
12131,5,2002,2742
12131,6,2002,2440
12131,7,2002,5095
12131,8,2002,6607
12131,9,2002,6765
12131,10,2002,5755
12131,11,2002,4470
12131,12,2002,2505
12131,13,2002,694
12133,1,2002,190
12133,2,2002,1008
12133,3,2002,1370
12133,4,2002,1425
12133,5,2002,1436
12133,6,2002,1340
12133,7,2002,2675
12133,8,2002,3180
12133,9,2002,2938
12133,10,2002,2520
12133,11,2002,1815
12133,12,2002,1165
12133,13,2002,465
12001,1,2003,2454
12001,2,2003,9624
12001,3,2003,12370
12001,4,2003,12990
12001,5,2003,24248
12001,6,2003,36910
12001,7,2003,33380
12001,8,2003,28920
12001,9,2003,27160
12001,10,2003,17295
12001,11,2003,11170
12001,12,2003,7735
12001,13,2003,2720
12003,1,2003,354
12003,2,2003,1312
12003,3,2003,1665
12003,4,2003,1815
12003,5,2003,1930
12003,6,2003,1765
12003,7,2003,3295
12003,8,2003,3840
12003,9,2003,3220
12003,10,2003,2160
12003,11,2003,1395
12003,12,2003,665
12003,13,2003,209
12005,1,2003,2044
12005,2,2003,7512
12005,3,2003,10165
12005,4,2003,10540
12005,5,2003,10508
12005,6,2003,9825
12005,7,2003,19825
12005,8,2003,24542
12005,9,2003,21780
12005,10,2003,16255
12005,11,2003,11895
12005,12,2003,6920
12005,13,2003,1899
12007,1,2003,302
12007,2,2003,1276
12007,3,2003,1530
12007,4,2003,1640
12007,5,2003,1777
12007,6,2003,1970
12007,7,2003,3955
12007,8,2003,4475
12007,9,2003,3831
12007,10,2003,2720
12007,11,2003,1915
12007,12,2003,1255
12007,13,2003,416
12009,1,2003,5007
12009,2,2003,20884
12009,3,2003,29780
12009,4,2003,33390
12009,5,2003,32099
12009,6,2003,26190
12009,7,2003,52725
12009,8,2003,77210
12009,9,2003,71423
12009,10,2003,58000
12009,11,2003,53165
12009,12,2003,36100
12009,13,2003,10002
12011,1,2003,22820
12011,2,2003,84832
12011,3,2003,112910
12011,4,2003,115610
12011,5,2003,103509
12011,6,2003,92190
12011,7,2003,226310
12011,8,2003,283795
12011,9,2003,239132
12011,10,2003,159060
12011,11,2003,120375
12011,12,2003,102145
12011,13,2003,43871
12013,1,2003,136
12013,2,2003,652
12013,3,2003,745
12013,4,2003,865
12013,5,2003,922
12013,6,2003,980
12013,7,2003,2075
12013,8,2003,2020
12013,9,2003,1725
12013,10,2003,1330
12013,11,2003,990
12013,12,2003,655
12013,13,2003,277
12015,1,2003,1052
12015,2,2003,4424
12015,3,2003,6340
12015,4,2003,7105
12015,5,2003,7042
12015,6,2003,5380
12015,7,2003,11360
12015,8,2003,16360
12015,9,2003,18670
12015,10,2003,23370
12015,11,2003,26530
12015,12,2003,19192
12015,13,2003,5512
12017,1,2003,899
12017,2,2003,3760
12017,3,2003,5565
12017,4,2003,6615
12017,5,2003,6179
12017,6,2003,4330
12017,7,2003,9120
12017,8,2003,13725
12017,9,2003,15865
12017,10,2003,19440
12017,11,2003,21450
12017,12,2003,14860
12017,13,2003,4260
12019,1,2003,2088
12019,2,2003,7888
12019,3,2003,11740
12019,4,2003,13445
12019,5,2003,12404
12019,6,2003,9140
12019,7,2003,19140
12019,8,2003,26110
12019,9,2003,23700
12019,10,2003,15880
12019,11,2003,9080
12019,12,2003,5220
12019,13,2003,1749
12021,1,2003,3600
12021,2,2003,12252
12021,3,2003,15850
12021,4,2003,15790
12021,5,2003,14881
12021,6,2003,13455
12021,7,2003,29955
12021,8,2003,36929
12021,9,2003,35150
12021,10,2003,37345
12021,11,2003,38415
12021,12,2003,25325
12021,13,2003,6465
12023,1,2003,761
12023,2,2003,3020
12023,3,2003,4005
12023,4,2003,4360
12023,5,2003,4425
12023,6,2003,4125
12023,7,2003,7090
12023,8,2003,8730
12023,9,2003,8313
12023,10,2003,6410
12023,11,2003,4685
12023,12,2003,2795
12023,13,2003,807
12086,1,2003,32148
12086,2,2003,123376
12086,3,2003,157230
12086,4,2003,164790
12086,5,2003,162925
12086,6,2003,153585
12086,7,2003,331295
12086,8,2003,368350
12086,9,2003,309962
12086,10,2003,224515
12086,11,2003,166585
12086,12,2003,108425
12086,13,2003,40723
12027,1,2003,449
12027,2,2003,1652
12027,3,2003,1970
12027,4,2003,2105
12027,5,2003,2359
12027,6,2003,2635
12027,7,2003,4630
12027,8,2003,4290
12027,9,2003,3655
12027,10,2003,3410
12027,11,2003,3565
12027,12,2003,2320
12027,13,2003,611
12029,1,2003,157
12029,2,2003,676
12029,3,2003,810
12029,4,2003,885
12029,5,2003,910
12029,6,2003,890
12029,7,2003,1695
12029,8,2003,2010
12029,9,2003,1965
12029,10,2003,1890
12029,11,2003,1595
12029,12,2003,850
12029,13,2003,193
12031,1,2003,12089
12031,2,2003,48604
12031,3,2003,58330
12031,4,2003,58930
12031,5,2003,57355
12031,6,2003,59485
12031,7,2003,121329
12031,8,2003,129705
12031,9,2003,110935
12031,10,2003,69445
12031,11,2003,44380
12031,12,2003,30450
12031,13,2003,9995
12033,1,2003,3884
12033,2,2003,15064
12033,3,2003,19140
12033,4,2003,20125
12033,5,2003,23398
12033,6,2003,23920
12033,7,2003,41565
12033,8,2003,43725
12033,9,2003,39610
12033,10,2003,28660
12033,11,2003,21110
12033,12,2003,14025
12033,13,2003,4512
12035,1,2003,578
12035,2,2003,1932
12035,3,2003,2975
12035,4,2003,3415
12035,5,2003,3259
12035,6,2003,2425
12035,7,2003,4755
12035,8,2003,7244
12035,9,2003,8440
12035,10,2003,10145
12035,11,2003,10625
12035,12,2003,6590
12035,13,2003,1479
12037,1,2003,119
12037,2,2003,408
12037,3,2003,505
12037,4,2003,585
12037,5,2003,586
12037,6,2003,520
12037,7,2003,1050
12037,8,2003,1415
12037,9,2003,1540
12037,10,2003,1580
12037,11,2003,1089
12037,12,2003,600
12037,13,2003,218
12039,1,2003,686
12039,2,2003,2476
12039,3,2003,3155
12039,4,2003,3317
12039,5,2003,3376
12039,6,2003,3100
12039,7,2003,6030
12039,8,2003,6780
12039,9,2003,6445
12039,10,2003,4410
12039,11,2003,3005
12039,12,2003,1815
12039,13,2003,703
12041,1,2003,169
12041,2,2003,776
12041,3,2003,950
12041,4,2003,1095
12041,5,2003,1236
12041,6,2003,1602
12041,7,2003,1620
12041,8,2003,2050
12041,9,2003,2015
12041,10,2003,1670
12041,11,2003,1225
12041,12,2003,695
12041,13,2003,213
12043,1,2003,62
12043,2,2003,540
12043,3,2003,695
12043,4,2003,695
12043,5,2003,695
12043,6,2003,670
12043,7,2003,1490
12043,8,2003,1595
12043,9,2003,1390
12043,10,2003,1465
12043,11,2003,1325
12043,12,2003,715
12043,13,2003,165
12045,1,2003,102
12045,2,2003,604
12045,3,2003,805
12045,4,2003,890
12045,5,2003,907
12045,6,2003,900
12045,7,2003,2245
12045,8,2003,2620
12045,9,2003,2260
12045,10,2003,1756
12045,11,2003,1320
12045,12,2003,740
12045,13,2003,219
12047,1,2003,171
12047,2,2003,668
12047,3,2003,820
12047,4,2003,895
12047,5,2003,986
12047,6,2003,1230
12047,7,2003,2171
12047,8,2003,2270
12047,9,2003,1940
12047,10,2003,1320
12047,11,2003,900
12047,12,2003,505
12047,13,2003,176
12049,1,2003,495
12049,2,2003,1636
12049,3,2003,1990
12049,4,2003,2005
12049,5,2003,2086
12049,6,2003,2065
12049,7,2003,3950
12049,8,2003,3600
12049,9,2003,3010
12049,10,2003,2385
12049,11,2003,2065
12049,12,2003,1405
12049,13,2003,358
12051,1,2003,701
12051,2,2003,2296
12051,3,2003,2945
12051,4,2003,3045
12051,5,2003,3216
12051,6,2003,3445
12051,7,2003,5223
12051,8,2003,4870
12051,9,2003,3885
12051,10,2003,2980
12051,11,2003,2140
12051,12,2003,1240
12051,13,2003,361
12053,1,2003,1272
12053,2,2003,4872
12053,3,2003,7290
12053,4,2003,8330
12053,5,2003,7516
12053,6,2003,5675
12053,7,2003,11475
12053,8,2003,16220
12053,9,2003,17635
12053,10,2003,19996
12053,11,2003,22480
12053,12,2003,16675
12053,13,2003,4151
12055,1,2003,897
12055,2,2003,3576
12055,3,2003,4600
12055,4,2003,4765
12055,5,2003,4949
12055,6,2003,4040
12055,7,2003,7495
12055,8,2003,9210
12055,9,2003,9685
12055,10,2003,11710
12055,11,2003,15125
12055,12,2003,11940
12055,13,2003,3136
12057,1,2003,15266
12057,2,2003,59288
12057,3,2003,76280
12057,4,2003,77005
12057,5,2003,74822
12057,6,2003,73505
12057,7,2003,155773
12057,8,2003,173195
12057,9,2003,149640
12057,10,2003,100275
12057,11,2003,68900
12057,12,2003,46950
12057,13,2003,15526
12059,1,2003,236
12059,2,2003,796
12059,3,2003,1180
12059,4,2003,1290
12059,5,2003,1283
12059,6,2003,1326
12059,7,2003,2640
12059,8,2003,2815
12059,9,2003,2550
12059,10,2003,2140
12059,11,2003,1600
12059,12,2003,945
12059,13,2003,385
12061,1,2003,1206
12061,2,2003,4500
12061,3,2003,6350
12061,4,2003,6705
12061,5,2003,6730
12061,6,2003,5305
12061,7,2003,11070
12061,8,2003,14750
12061,9,2003,15270
12061,10,2003,14625
12061,11,2003,16820
12061,12,2003,13715
12061,13,2003,3988
12063,1,2003,504
12063,2,2003,2108
12063,3,2003,2680
12063,4,2003,2850
12063,5,2003,3330
12063,6,2003,3500
12063,7,2003,6460
12063,8,2003,7235
12063,9,2003,6805
12063,10,2003,4850
12063,11,2003,3490
12063,12,2003,2280
12063,13,2003,923
12065,1,2003,146
12065,2,2003,604
12065,3,2003,780
12065,4,2003,890
12065,5,2003,914
12065,6,2003,815
12065,7,2003,1720
12065,8,2003,2135
12065,9,2003,2161
12065,10,2003,1560
12065,11,2003,1040
12065,12,2003,695
12065,13,2003,237
12067,1,2003,90
12067,2,2003,336
12067,3,2003,420
12067,4,2003,455
12067,5,2003,465
12067,6,2003,630
12067,7,2003,1330
12067,8,2003,1174
12067,9,2003,870
12067,10,2003,705
12067,11,2003,525
12067,12,2003,305
12067,13,2003,99
12069,1,2003,2855
12069,2,2003,10016
12069,3,2003,13425
12069,4,2003,14200
12069,5,2003,12671
12069,6,2003,10245
12069,7,2003,22680
12069,8,2003,31270
12069,9,2003,29845
12069,10,2003,30990
12069,11,2003,34150
12069,12,2003,23675
12069,13,2003,6692
12071,1,2003,5640
12071,2,2003,20528
12071,3,2003,26975
12071,4,2003,28135
12071,5,2003,26143
12071,6,2003,22670
12071,7,2003,49535
12071,8,2003,64735
12071,9,2003,64742
12071,10,2003,64855
12071,11,2003,65575
12071,12,2003,46105
12071,13,2003,12715
12073,1,2003,3107
12073,2,2003,11696
12073,3,2003,14810
12073,4,2003,15075
12073,5,2003,26990
12073,6,2003,37210
12073,7,2003,37070
12073,8,2003,34635
12073,9,2003,33225
12073,10,2003,19560
12073,11,2003,10900
12073,12,2003,7330
12073,13,2003,2518
12075,1,2003,377
12075,2,2003,1708
12075,3,2003,2290
12075,4,2003,2390
12075,5,2003,2455
12075,6,2003,1970
12075,7,2003,3710
12075,8,2003,4846
12075,9,2003,5120
12075,10,2003,4840
12075,11,2003,3940
12075,12,2003,2415
12075,13,2003,630
12077,1,2003,97
12077,2,2003,316
12077,3,2003,405
12077,4,2003,435
12077,5,2003,456
12077,6,2003,555
12077,7,2003,1345
12077,8,2003,1360
12077,9,2003,915
12077,10,2003,675
12077,11,2003,450
12077,12,2003,230
12077,13,2003,61
12079,1,2003,229
12079,2,2003,920
12079,3,2003,1190
12079,4,2003,1380
12079,5,2003,1477
12079,6,2003,1420
12079,7,2003,2615
12079,8,2003,2660
12079,9,2003,2409
12079,10,2003,1875
12079,11,2003,1420
12079,12,2003,945
12079,13,2003,385
12081,1,2003,3377
12081,2,2003,12860
12081,3,2003,16250
12081,4,2003,16635
12081,5,2003,15584
12081,6,2003,13730
12081,7,2003,29855
12081,8,2003,37497
12081,9,2003,37460
12081,10,2003,33685
12081,11,2003,34510
12081,12,2003,27270
12081,13,2003,8896
12083,1,2003,2944
12083,2,2003,11944
12083,3,2003,15810
12083,4,2003,17340
12083,5,2003,17034
12083,6,2003,13140
12083,7,2003,26870
12083,8,2003,35680
12083,9,2003,35615
12083,10,2003,34900
12083,11,2003,37146
12083,12,2003,25725
12083,13,2003,6502
12085,1,2003,1072
12085,2,2003,5032
12085,3,2003,6690
12085,4,2003,7515
12085,5,2003,6897
12085,6,2003,5440
12085,7,2003,12065
12085,8,2003,18000
12085,9,2003,18308
12085,10,2003,17210
12085,11,2003,18410
12085,12,2003,14790
12085,13,2003,4444
12087,1,2003,709
12087,2,2003,2896
12087,3,2003,3655
12087,4,2003,3920
12087,5,2003,3706
12087,6,2003,4010
12087,7,2003,10125
12087,8,2003,13640
12087,9,2003,14410
12087,10,2003,10680
12087,11,2003,6555
12087,12,2003,3885
12087,13,2003,965
12089,1,2003,686
12089,2,2003,3148
12089,3,2003,4175
12089,4,2003,4463
12089,5,2003,4370
12089,6,2003,3340
12089,7,2003,7225
12089,8,2003,9680
12089,9,2003,9685
12089,10,2003,7340
12089,11,2003,4885
12089,12,2003,2490
12089,13,2003,659
12091,1,2003,2467
12091,2,2003,9052
12091,3,2003,12165
12091,4,2003,12595
12091,5,2003,12448
12091,6,2003,12960
12091,7,2003,24770
12091,8,2003,29110
12091,9,2003,23994
12091,10,2003,17010
12091,11,2003,12890
12091,12,2003,6935
12091,13,2003,1800
12093,1,2003,549
12093,2,2003,1956
12093,3,2003,2398
12093,4,2003,2670
12093,5,2003,2767
12093,6,2003,2510
12093,7,2003,4575
12093,8,2003,5125
12093,9,2003,4585
12093,10,2003,4060
12093,11,2003,3650
12093,12,2003,2165
12093,13,2003,566
12095,1,2003,14838
12095,2,2003,54904
12095,3,2003,68505
12095,4,2003,70080
12095,5,2003,72289
12095,6,2003,78475
12095,7,2003,158072
12095,8,2003,161630
12095,9,2003,130930
12095,10,2003,81340
12095,11,2003,53500
12095,12,2003,34545
12095,13,2003,10828
12097,1,2003,3014
12097,2,2003,11032
12097,3,2003,14966
12097,4,2003,15515
12097,5,2003,14951
12097,6,2003,13760
12097,7,2003,27780
12097,8,2003,32370
12097,9,2003,28220
12097,10,2003,19785
12097,11,2003,13225
12097,12,2003,8135
12097,13,2003,2575
12099,1,2003,14871
12099,2,2003,54016
12099,3,2003,71595
12099,4,2003,74820
12099,5,2003,69714
12099,6,2003,59950
12099,7,2003,136340
12099,8,2003,178200
12099,9,2003,161730
12099,10,2003,128290
12099,11,2003,125840
12099,12,2003,110290
12099,13,2003,38031
12101,1,2003,4199
12101,2,2003,15568
12101,3,2003,21085
12101,4,2003,22295
12101,5,2003,20708
12101,6,2003,16885
12101,7,2003,36920
12101,8,2003,49969
12101,9,2003,48805
12101,10,2003,46645
12101,11,2003,49150
12101,12,2003,41075
12101,13,2003,12589
12103,1,2003,9183
12103,2,2003,36636
12103,3,2003,49240
12103,4,2003,52625
12103,5,2003,49624
12103,6,2003,44590
12103,7,2003,103590
12103,8,2003,138410
12103,9,2003,134946
12103,10,2003,106910
12103,11,2003,94690
12103,12,2003,79140
12103,13,2003,31479
12105,1,2003,7000
12105,2,2003,26560
12105,3,2003,33440
12105,4,2003,35185
12105,5,2003,34546
12105,6,2003,30385
12105,7,2003,60190
12105,8,2003,69494
12105,9,2003,65520
12105,10,2003,55590
12105,11,2003,50550
12105,12,2003,34585
12105,13,2003,10589
12107,1,2003,905
12107,2,2003,3548
12107,3,2003,4730
12107,4,2003,5170
12107,5,2003,4896
12107,6,2003,3920
12107,7,2003,7280
12107,8,2003,9425
12107,9,2003,9840
12107,10,2003,8848
12107,11,2003,7660
12107,12,2003,4615
12107,13,2003,1180
12109,1,2003,1504
12109,2,2003,5940
12109,3,2003,8465
12109,4,2003,9605
12109,5,2003,9662
12109,6,2003,7590
12109,7,2003,14575
12109,8,2003,22210
12109,9,2003,23245
12109,10,2003,16820
12109,11,2003,12460
12109,12,2003,8375
12109,13,2003,2417
12111,1,2003,2487
12111,2,2003,9520
12111,3,2003,13175
12111,4,2003,14215
12111,5,2003,13336
12111,6,2003,10585
12111,7,2003,22040
12111,8,2003,29345
12111,9,2003,28468
12111,10,2003,24720
12111,11,2003,25215
12111,12,2003,18025
12111,13,2003,4625
12113,1,2003,1587
12113,2,2003,6732
12113,3,2003,9085
12113,4,2003,9965
12113,5,2003,9666
12113,6,2003,7460
12113,7,2003,16520
12113,8,2003,22320
12113,9,2003,19401
12113,10,2003,13855
12113,11,2003,9310
12113,12,2003,4675
12113,13,2003,1198
12115,1,2003,2994
12115,2,2003,10636
12115,3,2003,15165
12115,4,2003,16580
12115,5,2003,15749
12115,6,2003,13025
12115,7,2003,29310
12115,8,2003,42125
12115,9,2003,46110
12115,10,2003,48035
12115,11,2003,51396
12115,12,2003,42680
12115,13,2003,14565
12117,1,2003,4552
12117,2,2003,19164
12117,3,2003,27000
12117,4,2003,29225
12117,5,2003,27348
12117,6,2003,24005
12117,7,2003,54295
12117,8,2003,67130
12117,9,2003,60423
12117,10,2003,37935
12117,11,2003,22650
12117,12,2003,14435
12117,13,2003,4534
12119,1,2003,435
12119,2,2003,2120
12119,3,2003,2590
12119,4,2003,2850
12119,5,2003,3029
12119,6,2003,2960
12119,7,2003,6445
12119,8,2003,7475
12119,9,2003,7130
12119,10,2003,9086
12119,11,2003,10900
12119,12,2003,5515
12119,13,2003,1192
12121,1,2003,475
12121,2,2003,1748
12121,3,2003,2355
12121,4,2003,2500
12121,5,2003,2652
12121,6,2003,2230
12121,7,2003,3900
12121,8,2003,4860
12121,9,2003,5105
12121,10,2003,4530
12121,11,2003,3490
12121,12,2003,2180
12121,13,2003,779
12123,1,2003,203
12123,2,2003,1032
12123,3,2003,1280
12123,4,2003,1407
12123,5,2003,1412
12123,6,2003,1285
12123,7,2003,2675
12123,8,2003,3010
12123,9,2003,2855
12123,10,2003,2240
12123,11,2003,1650
12123,12,2003,920
12123,13,2003,286
12125,1,2003,155
12125,2,2003,580
12125,3,2003,740
12125,4,2003,825
12125,5,2003,867
12125,6,2003,940
12125,7,2003,2381
12125,8,2003,2970
12125,9,2003,2085
12125,10,2003,1135
12125,11,2003,675
12125,12,2003,330
12125,13,2003,94
12127,1,2003,4776
12127,2,2003,18196
12127,3,2003,25350
12127,4,2003,27650
12127,5,2003,29490
12127,6,2003,27860
12127,7,2003,49695
12127,8,2003,64000
12127,9,2003,64100
12127,10,2003,54995
12127,11,2003,50970
12127,12,2003,38210
12127,13,2003,12413
12129,1,2003,281
12129,2,2003,1192
12129,3,2003,1620
12129,4,2003,1850
12129,5,2003,1885
12129,6,2003,1515
12129,7,2003,3110
12129,8,2003,4430
12129,9,2003,3866
12129,10,2003,2615
12129,11,2003,1620
12129,12,2003,850
12129,13,2003,232
12131,1,2003,496
12131,2,2003,1944
12131,3,2003,2680
12131,4,2003,2850
12131,5,2003,2850
12131,6,2003,2530
12131,7,2003,5285
12131,8,2003,6849
12131,9,2003,6975
12131,10,2003,5950
12131,11,2003,4610
12131,12,2003,2585
12131,13,2003,708
12133,1,2003,249
12133,2,2003,992
12133,3,2003,1400
12133,4,2003,1440
12133,5,2003,1462
12133,6,2003,1360
12133,7,2003,2710
12133,8,2003,3230
12133,9,2003,2975
12133,10,2003,2550
12133,11,2003,1830
12133,12,2003,1175
12133,13,2003,464
12001,1,2004,2592
12001,2,2004,9408
12001,3,2004,11745
12001,4,2004,13135
12001,5,2004,21815
12001,6,2004,40355
12001,7,2004,33715
12001,8,2004,27390
12001,9,2004,28235
12001,10,2004,19574
12001,11,2004,10975
12001,12,2004,7850
12001,13,2004,3057
12003,1,2004,374
12003,2,2004,1344
12003,3,2004,1645
12003,4,2004,1725
12003,5,2004,1837
12003,6,2004,1956
12003,7,2004,3340
12003,8,2004,3745
12003,9,2004,3410
12003,10,2004,2420
12003,11,2004,1435
12003,12,2004,720
12003,13,2004,219
12005,1,2004,2222
12005,2,2004,7280
12005,3,2004,9745
12005,4,2004,10875
12005,5,2004,10456
12005,6,2004,10365
12005,7,2004,19729
12005,8,2004,23920
12005,9,2004,23515
12005,10,2004,17420
12005,11,2004,11850
12005,12,2004,7185
12005,13,2004,2284
12007,1,2004,328
12007,2,2004,1196
12007,3,2004,1550
12007,4,2004,1640
12007,5,2004,1675
12007,6,2004,2205
12007,7,2004,4125
12007,8,2004,4510
12007,9,2004,3935
12007,10,2004,2910
12007,11,2004,1885
12007,12,2004,1225
12007,13,2004,486
12009,1,2004,5299
12009,2,2004,21304
12009,3,2004,28830
12009,4,2004,33510
12009,5,2004,32995
12009,6,2004,29080
12009,7,2004,48445
12009,8,2004,73489
12009,9,2004,79015
12009,10,2004,63315
12009,11,2004,52705
12009,12,2004,37515
12009,13,2004,12887
12011,1,2004,23900
12011,2,2004,89472
12011,3,2004,114940
12011,4,2004,120155
12011,5,2004,114120
12011,6,2004,109320
12011,7,2004,222230
12011,8,2004,277660
12011,9,2004,242240
12011,10,2004,165130
12011,11,2004,107800
12011,12,2004,91010
12011,13,2004,49933
12013,1,2004,145
12013,2,2004,672
12013,3,2004,840
12013,4,2004,825
12013,5,2004,904
12013,6,2004,1085
12013,7,2004,2035
12013,8,2004,1968
12013,9,2004,1780
12013,10,2004,1390
12013,11,2004,1000
12013,12,2004,680
12013,13,2004,293
12015,1,2004,1069
12015,2,2004,4700
12015,3,2004,6145
12015,4,2004,6855
12015,5,2004,6727
12015,6,2004,6140
12015,7,2004,10330
12015,8,2004,15765
12015,9,2004,21210
12015,10,2004,25130
12015,11,2004,24600
12015,12,2004,19123
12015,13,2004,6759
12017,1,2004,939
12017,2,2004,4096
12017,3,2004,5495
12017,4,2004,6265
12017,5,2004,6377
12017,6,2004,5625
12017,7,2004,9000
12017,8,2004,13235
12017,9,2004,17475
12017,10,2004,21525
12017,11,2004,19597
12017,12,2004,14665
12017,13,2004,5077
12019,1,2004,2134
12019,2,2004,8896
12019,3,2004,12075
12019,4,2004,13220
12019,5,2004,12675
12019,6,2004,11500
12019,7,2004,19400
12019,8,2004,26015
12019,9,2004,24175
12019,10,2004,17501
12019,11,2004,9695
12019,12,2004,5470
12019,13,2004,1848
12021,1,2004,3882
12021,2,2004,12432
12021,3,2004,15765
12021,4,2004,16940
12021,5,2004,15466
12021,6,2004,15815
12021,7,2004,31120
12021,8,2004,36605
12021,9,2004,38213
12021,10,2004,40755
12021,11,2004,37460
12021,12,2004,24330
12021,13,2004,7290
12023,1,2004,815
12023,2,2004,2980
12023,3,2004,3970
12023,4,2004,4165
12023,5,2004,4033
12023,6,2004,4863
12023,7,2004,7405
12023,8,2004,8680
12023,9,2004,8770
12023,10,2004,6915
12023,11,2004,4650
12023,12,2004,2855
12023,13,2004,943
12086,1,2004,31815
12086,2,2004,129644
12086,3,2004,152640
12086,4,2004,167715
12086,5,2004,169100
12086,6,2004,162825
12086,7,2004,331055
12086,8,2004,369135
12086,9,2004,312425
12086,10,2004,225840
12086,11,2004,164915
12086,12,2004,109555
12086,13,2004,45195
12027,1,2004,422
12027,2,2004,1440
12027,3,2004,2000
12027,4,2004,2105
12027,5,2004,2239
12027,6,2004,2845
12027,7,2004,5000
12027,8,2004,4030
12027,9,2004,3605
12027,10,2004,3765
12027,11,2004,3390
12027,12,2004,2275
12027,13,2004,687
12029,1,2004,155
12029,2,2004,660
12029,3,2004,840
12029,4,2004,875
12029,5,2004,872
12029,6,2004,1045
12029,7,2004,1780
12029,8,2004,2010
12029,9,2004,2065
12029,10,2004,1937
12029,11,2004,1530
12029,12,2004,850
12029,13,2004,217
12031,1,2004,12499
12031,2,2004,47384
12031,3,2004,58690
12031,4,2004,61175
12031,5,2004,61015
12031,6,2004,58360
12031,7,2004,116435
12031,8,2004,129197
12031,9,2004,116505
12031,10,2004,75275
12031,11,2004,42890
12031,12,2004,29890
12031,13,2004,11446
12033,1,2004,3947
12033,2,2004,14448
12033,3,2004,18525
12033,4,2004,21140
12033,5,2004,21536
12033,6,2004,23705
12033,7,2004,41921
12033,8,2004,42130
12033,9,2004,40610
12033,10,2004,30215
12033,11,2004,20800
12033,12,2004,14435
